k,type,score,label
2,Kmeans,0.069946,1
2,Kmeans,-0.116139,1
2,Kmeans,0.210575,1
2,Kmeans,0.190758,0
2,Kmeans,0.104835,1
2,Kmeans,0.056728,1
2,Kmeans,0.424408,0
2,Kmeans,-0.03684,1
2,Kmeans,0.238561,0
2,Kmeans,0.421253,0
2,Kmeans,0.325545,0
2,Kmeans,0.215714,1
2,Kmeans,0.253373,1
2,Kmeans,0.070942,1
2,Kmeans,0.265177,1
2,Kmeans,0.295229,0
2,Kmeans,0.060063,1
2,Kmeans,0.355991,0
2,Kmeans,0.448908,0
2,Kmeans,0.106346,0
2,Kmeans,0.313658,0
2,Kmeans,0.346358,0
2,Kmeans,0.151887,0
2,Kmeans,0.404533,0
2,Kmeans,0.221593,1
2,Kmeans,0.207763,0
2,Kmeans,0.206993,1
2,Kmeans,0.234121,1
2,Kmeans,0.465683,0
2,Kmeans,0.411908,0
2,Kmeans,0.317167,0
2,Kmeans,0.01217,1
2,Kmeans,0.24118,0
2,Kmeans,0.254257,0
2,Kmeans,0.084861,1
2,Kmeans,0.18795,0
2,Kmeans,0.34256,0
2,Kmeans,0.2683,0
2,Kmeans,0.16739,1
2,Kmeans,0.012087,1
2,Kmeans,0.073843,0
2,Kmeans,0.390406,0
2,Kmeans,-0.006243,1
2,Kmeans,0.301669,1
2,Kmeans,0.245755,0
2,Kmeans,-0.077326,1
2,Kmeans,0.341614,0
2,Kmeans,0.175968,1
2,Kmeans,0.355991,0
2,Kmeans,0.252871,0
2,Kmeans,0.316395,0
2,Kmeans,0.362019,0
2,Kmeans,0.288478,0
2,Kmeans,0.099533,1
2,Kmeans,0.182562,0
2,Kmeans,0.183663,1
2,Kmeans,0.222653,0
2,Kmeans,0.292802,1
2,Kmeans,-0.013155,1
2,Kmeans,0.307408,1
2,Kmeans,0.285163,0
2,Kmeans,-0.090327,1
2,Kmeans,0.412271,0
2,Kmeans,0.058741,0
2,Kmeans,0.133576,0
2,Kmeans,0.193416,0
2,Kmeans,-0.045464,1
2,Kmeans,-0.008295,1
2,Kmeans,0.303689,0
2,Kmeans,0.33663,0
2,Kmeans,0.137052,1
2,Kmeans,0.156553,1
2,Kmeans,0.271291,0
2,Kmeans,0.281344,0
2,Kmeans,0.325605,0
2,Kmeans,0.172931,0
2,Kmeans,0.142427,1
2,Kmeans,0.123453,0
2,Kmeans,0.410351,0
2,Kmeans,0.175807,0
2,Kmeans,0.122671,0
2,Kmeans,0.199736,1
2,Kmeans,0.151397,0
2,Kmeans,0.216369,0
2,Kmeans,0.383167,0
2,Kmeans,0.2966,0
2,Kmeans,-0.104001,1
2,Kmeans,0.447795,0
2,Kmeans,0.379501,0
2,Kmeans,0.351347,0
2,Kmeans,0.276073,1
2,Kmeans,0.418516,0
2,Kmeans,0.424643,0
2,Kmeans,0.345315,0
2,Kmeans,0.324137,0
2,Kmeans,0.303855,0
2,Kmeans,0.267433,0
2,Kmeans,0.384258,0
2,Kmeans,0.333732,1
2,Kmeans,0.151735,1
2,Kmeans,0.089045,1
2,Kmeans,0.467168,0
2,Kmeans,0.374328,0
2,Kmeans,0.177311,1
2,Kmeans,0.308104,0
2,Kmeans,0.278397,0
2,Kmeans,0.269185,0
2,Kmeans,0.082772,0
2,Kmeans,0.246757,0
2,Kmeans,0.407891,0
2,Kmeans,0.087453,1
2,Kmeans,0.224121,1
2,Kmeans,0.173094,1
2,Kmeans,0.084416,0
2,Kmeans,0.406668,0
2,Kmeans,0.191625,0
2,Kmeans,0.011516,1
2,Kmeans,0.032589,1
2,Kmeans,0.371349,0
2,Kmeans,0.193278,1
2,Kmeans,0.285978,0
2,Kmeans,0.410351,0
2,Kmeans,0.249208,1
2,Kmeans,0.155028,1
2,Kmeans,0.407022,0
2,Kmeans,0.26844,0
2,Kmeans,0.348196,0
2,Kmeans,0.150344,0
2,Kmeans,0.061321,1
2,Kmeans,-0.077495,1
2,Kmeans,0.296388,1
2,Kmeans,0.196716,0
2,Kmeans,0.416867,0
2,Kmeans,0.252755,0
2,Kmeans,0.246757,0
2,Kmeans,0.199726,0
2,Kmeans,0.191446,0
2,Kmeans,0.381828,0
2,Kmeans,0.12021,0
2,Kmeans,0.193686,0
2,Kmeans,0.325545,0
2,Kmeans,0.271977,1
2,Kmeans,0.186162,0
2,Kmeans,0.319051,0
2,Kmeans,0.402868,0
2,Kmeans,0.314406,0
2,Kmeans,0.160289,1
2,Kmeans,0.263318,1
2,Kmeans,0.223281,0
2,Kmeans,0.115633,1
2,Kmeans,0.188141,1
2,Kmeans,0.128651,1
2,Kmeans,0.322585,0
2,Kmeans,0.15477,0
2,Kmeans,0.224806,0
2,Kmeans,0.245755,0
2,Kmeans,0.163949,1
2,Kmeans,-0.051666,1
2,Kmeans,0.447994,0
2,Kmeans,0.169284,1
2,Kmeans,0.361909,0
2,Kmeans,0.431803,0
2,Kmeans,0.2764,0
2,Kmeans,0.02037,1
2,Kmeans,0.071188,1
2,Kmeans,0.382837,0
2,Kmeans,0.306326,1
2,Kmeans,0.288789,0
2,Kmeans,0.202536,1
2,Kmeans,0.06215,1
2,Kmeans,0.141162,1
2,Kmeans,0.196439,1
2,Kmeans,0.14214,0
2,Kmeans,-0.110049,1
2,Kmeans,0.282885,0
2,Kmeans,0.373481,0
2,Kmeans,0.279335,0
2,Kmeans,0.13445,0
2,Kmeans,0.256815,1
2,Kmeans,0.27772,1
2,Kmeans,0.233059,1
2,Kmeans,0.390191,0
2,Kmeans,0.20805,0
2,Kmeans,0.207788,0
2,Kmeans,0.186512,1
2,Kmeans,-0.069099,1
2,Kmeans,0.411072,0
2,Kmeans,0.353936,0
2,Kmeans,0.351137,0
2,Kmeans,0.116495,1
2,Kmeans,0.312021,1
2,Kmeans,0.41054,0
2,Kmeans,0.284439,1
2,Kmeans,0.400743,0
2,Kmeans,0.022204,1
2,Kmeans,0.058134,0
2,Kmeans,0.011113,1
2,Kmeans,0.230519,1
2,Kmeans,0.379185,0
2,Kmeans,0.073032,1
2,Kmeans,0.122136,1
2,Kmeans,-0.042887,1
2,Kmeans,0.198661,1
2,Kmeans,0.147499,0
2,Kmeans,0.274018,0
2,Kmeans,0.434106,0
2,Kmeans,0.431874,0
2,Kmeans,0.404903,0
2,Kmeans,0.173316,1
2,Kmeans,0.196882,1
2,Kmeans,0.407259,0
2,Kmeans,0.293844,0
2,Kmeans,0.156752,1
2,Kmeans,0.467886,0
2,Kmeans,0.113689,1
2,Kmeans,0.358704,0
2,Kmeans,0.05492,1
2,Kmeans,-0.022711,1
2,Kmeans,-0.031024,1
2,Kmeans,0.371263,0
2,Kmeans,0.231035,1
2,Kmeans,0.262645,1
2,Kmeans,0.341614,0
2,Kmeans,0.141172,0
2,Kmeans,0.282182,0
2,Kmeans,0.298702,0
2,Kmeans,0.321461,0
2,Kmeans,0.102817,0
2,Kmeans,0.111821,1
2,Kmeans,0.249816,1
2,Kmeans,0.264909,1
2,Kmeans,0.238664,1
2,Kmeans,0.317414,0
2,Kmeans,0.347296,0
2,Kmeans,0.32899,0
2,Kmeans,0.01013,1
2,Kmeans,0.138271,1
2,Kmeans,0.255983,0
2,Kmeans,0.413893,0
2,Kmeans,0.330901,0
2,Kmeans,-0.057274,1
2,Kmeans,0.069688,1
2,Kmeans,0.397105,0
2,Kmeans,0.272153,1
2,Kmeans,0.136906,0
2,Kmeans,0.389969,0
2,Kmeans,0.234104,0
2,Kmeans,0.156752,1
2,Kmeans,-0.046773,1
2,Kmeans,0.273799,0
2,Kmeans,0.185145,1
2,Kmeans,0.188411,0
2,Kmeans,0.378264,0
2,Kmeans,0.194416,0
2,Kmeans,0.012916,1
2,Kmeans,0.151298,0
2,Kmeans,0.286208,1
2,Kmeans,0.368694,0
2,Kmeans,0.263375,0
2,Kmeans,0.039997,1
2,Kmeans,0.02037,1
2,Kmeans,0.266296,1
2,Kmeans,0.214764,1
2,Kmeans,0.342945,0
2,Kmeans,0.345466,0
2,Kmeans,0.420604,0
2,Kmeans,0.249208,1
2,Kmeans,0.319248,0
2,Kmeans,0.370288,0
2,Kmeans,0.263849,0
2,Kmeans,0.338959,0
2,Kmeans,0.17624,0
2,Kmeans,0.318683,0
2,Kmeans,0.222063,1
2,Kmeans,0.205566,1
2,Kmeans,0.285007,1
2,Kmeans,0.170664,1
2,Kmeans,0.27507,0
2,Kmeans,0.378377,0
2,Kmeans,0.168048,1
2,Kmeans,0.406347,0
2,Kmeans,0.008084,1
2,Kmeans,0.101338,1
2,Kmeans,0.168313,0
2,Kmeans,0.303084,0
2,Kmeans,0.203057,1
2,Kmeans,0.246172,0
2,Kmeans,0.163055,1
2,Kmeans,0.408608,0
2,Kmeans,0.342243,0
2,Kmeans,0.206735,0
2,Kmeans,0.147499,0
2,Kmeans,0.310596,0
2,Kmeans,0.378264,0
2,Kmeans,0.369381,0
2,Kmeans,0.112321,1
2,Kmeans,0.196292,0
2,Kmeans,0.243296,0
2,Kmeans,0.075032,0
2,Kmeans,0.216834,0
2,Kmeans,0.149094,0
2,Kmeans,0.048613,1
2,Kmeans,0.170305,1
2,Kmeans,0.288489,1
2,Kmeans,0.338959,0
2,Kmeans,0.424643,0
2,Kmeans,0.371575,0
2,Kmeans,0.169529,0
2,Kmeans,0.162237,1
2,Kmeans,0.362494,0
2,Kmeans,0.392838,0
2,Kmeans,0.328966,0
2,Kmeans,0.27332,1
2,Kmeans,0.18914,0
2,Kmeans,0.382585,0
2,Kmeans,0.328614,0
2,Kmeans,0.381007,0
2,Kmeans,0.301236,0
2,Kmeans,0.197073,0
2,Kmeans,0.390047,0
2,Kmeans,0.191173,1
2,Kmeans,0.228817,0
2,Kmeans,0.249069,1
2,Kmeans,0.168708,0
2,Kmeans,-0.004942,1
2,Kmeans,0.349393,0
2,Kmeans,0.207106,0
2,Kmeans,0.169529,0
2,Kmeans,0.382585,0
2,Kmeans,0.120235,1
2,Kmeans,0.368134,0
2,Kmeans,0.063236,1
2,Kmeans,0.416632,0
2,Kmeans,0.261015,1
2,Kmeans,0.348672,0
2,Kmeans,0.387099,0
2,Kmeans,0.239392,0
2,Kmeans,0.231806,1
2,Kmeans,0.142427,1
2,Kmeans,0.267748,1
2,Kmeans,0.004812,1
2,Kmeans,0.131874,0
2,Kmeans,0.428154,0
2,Kmeans,0.40622,0
2,Kmeans,0.40222,0
2,Kmeans,0.253494,0
2,Kmeans,0.40067,0
2,Kmeans,-0.075893,1
2,Kmeans,0.298209,0
2,Kmeans,0.166824,0
2,Kmeans,0.221274,0
2,Kmeans,0.367532,0
2,Kmeans,0.275268,1
2,Kmeans,0.052508,1
2,Kmeans,0.392732,0
2,Kmeans,0.419393,0
2,Kmeans,0.296117,0
2,Kmeans,0.065412,1
2,Kmeans,0.216834,0
2,Kmeans,-0.016385,1
2,Kmeans,0.043923,1
2,Kmeans,0.165465,1
2,Kmeans,0.369242,0
2,Kmeans,0.370159,0
2,Kmeans,0.127453,1
2,Kmeans,0.207788,0
2,Kmeans,0.317924,0
2,Kmeans,-0.019198,1
2,Kmeans,-0.114384,1
2,Kmeans,0.285146,1
2,Kmeans,0.217467,1
2,Kmeans,0.436775,0
2,Kmeans,0.446545,0
2,Kmeans,0.309971,0
2,Kmeans,0.349392,0
2,Kmeans,0.28357,1
2,Kmeans,0.272153,1
2,Kmeans,0.377284,0
2,Kmeans,0.164376,1
2,Kmeans,0.078274,1
2,Kmeans,0.180421,1
2,Kmeans,0.324387,0
2,Kmeans,0.38938,0
2,Kmeans,0.424976,0
2,Kmeans,-0.081986,1
2,Kmeans,0.456296,0
2,Kmeans,0.051836,1
2,Kmeans,0.351256,0
2,Kmeans,0.129682,1
2,Kmeans,0.076436,1
2,Kmeans,0.267174,1
2,Kmeans,0.175738,1
2,Kmeans,0.099621,1
2,Kmeans,0.021554,1
2,Kmeans,-0.005282,1
2,Kmeans,0.392323,0
2,Kmeans,0.259439,0
2,Kmeans,0.415247,0
2,Kmeans,0.200012,1
2,Kmeans,0.252871,0
2,Kmeans,0.137462,1
2,Kmeans,0.143517,1
2,Kmeans,0.319779,0
2,Kmeans,0.333348,0
2,Kmeans,0.159703,1
2,Kmeans,0.174798,1
2,Kmeans,0.173372,1
2,Kmeans,0.282591,0
2,Kmeans,0.237686,1
2,Kmeans,0.35092,0
2,Kmeans,-0.018736,1
2,Kmeans,0.14324,1
2,Kmeans,0.218159,0
2,Kmeans,0.176023,1
2,Kmeans,0.027187,1
2,Kmeans,0.188027,1
2,Kmeans,0.166518,0
2,Kmeans,0.368134,0
2,Kmeans,0.268666,1
2,Kmeans,0.274169,1
2,Kmeans,0.350193,0
2,Kmeans,0.422344,0
2,Kmeans,0.415582,0
2,Kmeans,0.04462,1
2,Kmeans,0.458613,0
2,Kmeans,0.15669,0
2,Kmeans,0.380618,0
2,Kmeans,0.445836,0
2,Kmeans,0.181685,0
2,Kmeans,0.273876,1
2,Kmeans,0.209236,1
2,Kmeans,0.104048,1
2,Kmeans,0.38242,0
2,Kmeans,0.310238,0
2,Kmeans,0.127393,1
2,Kmeans,0.376674,0
2,Kmeans,0.240597,0
2,Kmeans,0.124061,0
2,Kmeans,-0.013155,1
2,Kmeans,0.338072,0
2,Kmeans,0.260768,1
2,Kmeans,0.116351,0
2,Kmeans,0.315365,0
2,Kmeans,0.302495,0
2,Kmeans,0.334943,0
2,Kmeans,0.140427,0
2,Kmeans,0.253494,0
2,Kmeans,0.334788,0
2,Kmeans,0.413617,0
2,Kmeans,0.302186,0
2,Kmeans,0.298784,0
2,Kmeans,0.244854,0
2,Kmeans,0.309433,0
2,Kmeans,0.108556,1
2,Kmeans,0.234104,0
2,Kmeans,0.304743,0
2,Kmeans,-0.015222,1
2,Kmeans,0.123674,0
2,Kmeans,0.084416,0
2,Kmeans,-0.070027,1
2,Kmeans,0.266743,0
2,Kmeans,0.139225,1
2,Kmeans,-0.013299,1
2,Kmeans,0.221406,0
2,Kmeans,0.360073,0
2,Kmeans,0.126008,1
2,Kmeans,0.228281,1
2,Kmeans,0.314085,1
2,Kmeans,0.415651,0
2,Kmeans,0.390463,0
2,Kmeans,0.355085,0
2,Kmeans,0.070013,0
2,Kmeans,0.285862,1
2,Kmeans,0.19411,1
2,Kmeans,0.054244,1
2,Kmeans,0.413599,0
2,Kmeans,0.146437,1
2,Kmeans,0.327345,1
2,Kmeans,0.30798,0
2,Kmeans,0.400441,0
2,Kmeans,0.345893,0
2,Kmeans,-0.067437,1
2,Kmeans,0.154224,0
2,Kmeans,0.368331,0
2,Kmeans,0.328031,0
2,Kmeans,0.380734,0
2,Kmeans,0.391922,0
2,Kmeans,-0.073073,1
2,Kmeans,0.267489,1
2,Kmeans,0.247726,0
2,Kmeans,0.119647,0
2,Kmeans,0.028805,1
2,Kmeans,0.120207,0
2,Kmeans,0.360711,0
2,Kmeans,0.085989,1
2,Kmeans,0.286278,1
2,Kmeans,-0.053701,1
2,Kmeans,0.406304,0
2,Kmeans,0.342518,0
2,Kmeans,0.214878,0
2,Kmeans,0.429503,0
2,Kmeans,0.319086,0
2,Kmeans,0.461154,0
2,Kmeans,0.092584,1
2,Kmeans,0.346436,0
2,Kmeans,0.21914,0
2,Kmeans,0.285862,1
2,Kmeans,0.392732,0
2,Kmeans,-0.012591,1
2,Kmeans,0.261528,0
2,Kmeans,0.077251,1
2,Kmeans,0.27332,1
2,Kmeans,0.134683,1
2,Kmeans,0.381984,0
2,Kmeans,0.285829,0
2,Kmeans,0.09012,0
2,Kmeans,-0.024889,1
2,Kmeans,0.206993,1
2,Kmeans,0.09718,1
2,Kmeans,0.144632,0
2,Kmeans,0.285832,1
2,Kmeans,0.191625,0
2,Kmeans,0.168323,1
2,Kmeans,0.241111,1
2,Kmeans,0.363123,0
2,Kmeans,0.367636,0
2,Kmeans,-0.048692,1
2,Kmeans,0.142309,0
2,Kmeans,0.374161,0
2,Kmeans,0.260595,0
2,Kmeans,0.301869,0
2,Kmeans,0.385593,0
2,Kmeans,0.18502,0
2,Kmeans,0.378998,0
2,Kmeans,0.232256,1
2,Kmeans,0.163958,0
2,Kmeans,-0.019198,1
2,Kmeans,0.194301,1
2,Kmeans,0.175807,0
2,Kmeans,0.443316,0
2,Kmeans,0.345717,0
2,Kmeans,0.248754,1
2,Kmeans,0.407128,0
2,Kmeans,0.118497,1
2,Kmeans,0.012376,1
2,Kmeans,0.429818,0
2,Kmeans,0.270333,0
2,Kmeans,0.220721,1
2,Kmeans,-0.101128,1
2,Kmeans,0.422893,0
2,Kmeans,0.057843,1
2,Kmeans,0.277718,1
2,Kmeans,0.357194,0
2,Kmeans,0.30659,0
2,Kmeans,0.216476,1
2,Kmeans,0.282182,0
2,Kmeans,0.251007,0
2,Kmeans,0.331464,0
2,Kmeans,0.44964,0
2,Kmeans,0.216763,1
2,Kmeans,0.324112,0
2,Kmeans,0.225988,0
2,Kmeans,0.421803,0
2,Kmeans,0.390382,0
2,Kmeans,0.215949,0
2,Kmeans,0.239411,0
2,Kmeans,0.167677,1
2,Kmeans,-0.053701,1
2,Kmeans,0.078274,1
2,Kmeans,0.407791,0
2,Kmeans,0.242989,1
2,Kmeans,0.143506,0
2,Kmeans,0.073104,0
2,Kmeans,0.239011,1
2,Kmeans,0.239762,0
2,Kmeans,0.220897,1
2,Kmeans,0.33855,0
2,Kmeans,0.117603,0
2,Kmeans,0.27703,0
2,Kmeans,0.403138,0
2,Kmeans,0.082878,1
2,Kmeans,0.392732,0
2,Kmeans,0.078068,1
2,Kmeans,0.239332,1
2,Kmeans,0.325329,0
2,Kmeans,0.365949,0
2,Kmeans,0.357577,0
2,Kmeans,0.201849,1
2,Kmeans,0.353936,0
2,Kmeans,0.140631,1
2,Kmeans,0.114775,1
2,Kmeans,0.279509,0
2,Kmeans,0.342518,0
2,Kmeans,0.223042,1
2,Kmeans,-0.005282,1
2,Kmeans,0.341851,0
2,Kmeans,0.023188,1
2,Kmeans,0.454164,0
2,Kmeans,0.238018,1
2,Kmeans,0.096733,1
2,Kmeans,-0.028563,1
2,Kmeans,0.326054,0
2,Kmeans,0.161992,1
2,Kmeans,0.300075,0
2,Kmeans,0.311081,1
2,Kmeans,0.298384,1
2,Kmeans,0.397964,0
2,Kmeans,0.253438,1
2,Kmeans,0.249797,1
2,Kmeans,0.062064,1
2,Kmeans,-0.054185,1
2,Kmeans,0.364731,0
2,Kmeans,0.365479,0
2,Kmeans,0.164129,1
2,Kmeans,0.249814,1
2,Kmeans,0.238766,1
2,Kmeans,0.073033,1
2,Kmeans,0.169708,0
2,Kmeans,0.180651,0
2,Kmeans,0.423435,0
2,Kmeans,0.280398,1
2,Kmeans,0.248915,0
2,Kmeans,0.218159,0
2,Kmeans,0.381206,0
2,Kmeans,0.204313,0
2,Kmeans,0.391349,0
2,Kmeans,-0.000985,1
2,Kmeans,0.271192,0
2,Kmeans,-0.06239,1
2,Kmeans,0.312497,0
2,Kmeans,0.194587,1
2,Kmeans,0.193226,0
2,Kmeans,0.243296,0
2,Kmeans,0.290862,0
2,Kmeans,0.078545,1
2,Kmeans,0.088344,0
2,Kmeans,0.416818,0
2,Kmeans,0.357194,0
2,Kmeans,0.328181,0
2,Kmeans,0.061028,1
2,Kmeans,0.429818,0
2,Kmeans,-0.046326,1
2,Kmeans,0.430447,0
2,Kmeans,0.210828,0
2,Kmeans,0.355014,0
2,Kmeans,0.44419,0
2,Kmeans,0.430453,0
2,Kmeans,0.21914,0
2,Kmeans,0.078545,1
2,Kmeans,0.406926,0
2,Kmeans,0.241111,1
2,Kmeans,0.395748,0
2,Kmeans,0.218133,0
2,Kmeans,0.059577,1
2,Kmeans,0.30798,0
2,Kmeans,0.146046,0
2,Kmeans,-0.036451,1
2,Kmeans,0.170827,1
2,Kmeans,0.410177,0
2,Kmeans,0.199375,1
2,Kmeans,0.062064,1
2,Kmeans,0.097719,1
2,Kmeans,0.333077,0
2,Kmeans,0.4014,0
2,Kmeans,0.140951,0
2,Kmeans,0.436405,0
2,Kmeans,0.274022,1
2,Kmeans,0.150859,1
2,Kmeans,0.06745,1
2,Kmeans,0.368331,0
2,Kmeans,0.333077,0
2,Kmeans,0.281002,0
2,Kmeans,0.257831,0
2,Kmeans,0.09911,1
2,Kmeans,0.406926,0
2,Kmeans,0.419906,0
2,Kmeans,0.407944,0
2,Kmeans,0.092687,0
2,Kmeans,0.183149,1
2,Kmeans,0.066278,1
2,Kmeans,0.102676,1
2,Kmeans,0.30527,1
2,Kmeans,0.318139,0
2,Kmeans,0.30508,1
2,Kmeans,0.214096,1
2,Kmeans,0.274699,0
2,Kmeans,-0.051198,1
2,Kmeans,0.377284,0
2,Kmeans,0.429818,0
2,Kmeans,0.344037,0
2,Kmeans,0.447994,0
2,Kmeans,0.021649,1
2,Kmeans,0.00023,1
2,Kmeans,0.186155,1
2,Kmeans,0.308687,0
2,Kmeans,0.416818,0
2,Kmeans,0.328516,0
2,Kmeans,0.396063,0
2,Kmeans,0.021985,1
2,Kmeans,0.118664,1
2,Kmeans,0.105399,1
2,Kmeans,0.381316,0
2,Kmeans,0.107358,0
2,Kmeans,0.096044,1
2,Kmeans,0.428685,0
2,Kmeans,0.348983,0
2,Kmeans,0.370288,0
2,Kmeans,0.189944,0
2,Kmeans,0.231697,0
2,Kmeans,0.307392,0
2,Kmeans,0.292368,0
2,Kmeans,0.252871,0
2,Kmeans,0.151787,0
2,Kmeans,0.228281,1
2,Kmeans,0.40453,0
2,Kmeans,0.326531,0
2,Kmeans,0.326054,0
2,Kmeans,0.119303,1
2,Kmeans,0.148257,1
2,Kmeans,0.24517,1
2,Kmeans,0.121074,0
2,Kmeans,0.305016,0
2,Kmeans,0.198091,1
2,Kmeans,0.070446,1
2,Kmeans,0.143572,1
2,Kmeans,-0.012604,1
2,Kmeans,0.286278,1
2,Kmeans,0.180128,1
2,Kmeans,0.158537,1
2,Kmeans,0.430001,0
2,Kmeans,0.231697,0
2,Kmeans,0.244519,1
2,Kmeans,0.29562,1
2,Kmeans,0.014907,1
2,Kmeans,0.151341,1
2,Kmeans,0.466735,0
2,Kmeans,0.276032,1
2,Kmeans,0.085587,1
2,Kmeans,0.396504,0
2,Kmeans,0.141162,1
2,Kmeans,0.406167,0
2,Kmeans,0.268666,1
2,Kmeans,0.370152,0
2,Kmeans,0.238666,0
2,Kmeans,0.445836,0
2,Kmeans,0.299984,1
2,Kmeans,0.375247,0
2,Kmeans,0.255029,1
2,Kmeans,0.172641,0
2,Kmeans,0.164692,1
2,Kmeans,0.223503,0
2,Kmeans,0.173727,1
2,Kmeans,0.431803,0
2,Kmeans,0.305955,1
2,Kmeans,0.027616,1
2,Kmeans,0.347296,0
2,Kmeans,0.221253,0
2,Kmeans,0.387827,0
2,Kmeans,0.266549,0
2,Kmeans,0.238666,0
2,Kmeans,0.383972,0
2,Kmeans,0.186349,1
2,Kmeans,0.185407,0
2,Kmeans,0.399121,0
2,Kmeans,0.27714,1
2,Kmeans,0.218281,0
2,Kmeans,0.058134,0
2,Kmeans,0.118719,1
2,GMM,0.489365,0
2,GMM,0.333468,0
2,GMM,0.339672,0
2,GMM,0.299299,0
2,GMM,0.424958,0
2,GMM,0.121711,1
2,GMM,0.396611,0
2,GMM,0.321156,0
2,GMM,0.439925,0
2,GMM,0.3604,0
2,GMM,0.337128,0
2,GMM,0.434782,0
2,GMM,0.467129,0
2,GMM,-0.19176,1
2,GMM,0.470239,0
2,GMM,0.455864,0
2,GMM,0.40208,0
2,GMM,0.409178,0
2,GMM,0.434415,0
2,GMM,0.364231,0
2,GMM,0.448406,0
2,GMM,0.46937,0
2,GMM,-0.025429,1
2,GMM,0.429963,0
2,GMM,0.508321,0
2,GMM,0.49806,0
2,GMM,0.426324,0
2,GMM,0.463349,0
2,GMM,0.313283,0
2,GMM,0.387689,0
2,GMM,-0.282468,1
2,GMM,0.355442,0
2,GMM,0.330396,0
