k,type,score,label
2,Kmeans,-0.01625,0
2,Kmeans,0.280139,0
2,Kmeans,0.352585,1
2,Kmeans,0.419276,1
2,Kmeans,0.389318,1
2,Kmeans,0.051402,0
2,Kmeans,0.231669,1
2,Kmeans,0.424147,1
2,Kmeans,0.050896,0
2,Kmeans,0.285693,1
2,Kmeans,0.21988,0
2,Kmeans,0.298398,1
2,Kmeans,0.2387,1
2,Kmeans,0.22793,1
2,Kmeans,0.107399,1
2,Kmeans,0.305892,1
2,Kmeans,0.288247,1
2,Kmeans,0.240434,0
2,Kmeans,0.254608,0
2,Kmeans,0.018774,0
2,Kmeans,0.314845,1
2,Kmeans,0.144879,1
2,Kmeans,0.383558,1
2,Kmeans,0.397689,1
2,Kmeans,0.236724,1
2,Kmeans,0.216234,1
2,Kmeans,0.395758,1
2,Kmeans,0.210142,0
2,Kmeans,0.274524,1
2,Kmeans,0.34248,1
2,Kmeans,0.269312,1
2,Kmeans,0.213269,0
2,Kmeans,0.286738,1
2,Kmeans,0.254571,0
2,Kmeans,0.346685,1
2,Kmeans,0.213775,0
2,Kmeans,-0.003576,0
2,Kmeans,0.250281,0
2,Kmeans,0.281804,0
2,Kmeans,0.339274,1
2,Kmeans,0.137824,1
2,Kmeans,0.298862,1
2,Kmeans,0.202936,1
2,Kmeans,0.360365,1
2,Kmeans,0.066023,0
2,Kmeans,0.126704,1
2,Kmeans,0.329697,1
2,Kmeans,0.108741,0
2,Kmeans,0.338741,1
2,Kmeans,0.237694,0
2,Kmeans,0.237279,1
2,Kmeans,0.142363,1
2,Kmeans,0.213433,0
2,Kmeans,0.216034,1
2,Kmeans,0.041553,0
2,Kmeans,0.227553,1
2,Kmeans,0.088073,0
2,Kmeans,0.322544,1
2,Kmeans,0.232027,1
2,Kmeans,0.197573,1
2,Kmeans,-0.052259,0
2,Kmeans,0.352585,1
2,Kmeans,0.185782,0
2,Kmeans,0.272698,1
2,Kmeans,0.267258,1
2,Kmeans,0.288247,1
2,Kmeans,0.085438,0
2,Kmeans,0.253246,1
2,Kmeans,0.291262,1
2,Kmeans,0.285892,0
2,Kmeans,0.228317,1
2,Kmeans,0.323194,1
2,Kmeans,0.180789,1
2,Kmeans,0.301304,1
2,Kmeans,0.368617,1
2,Kmeans,0.349102,1
2,Kmeans,0.242107,1
2,Kmeans,0.121046,1
2,Kmeans,0.347177,1
2,Kmeans,0.349319,1
2,Kmeans,0.395667,1
2,Kmeans,0.297126,0
2,Kmeans,0.103889,0
2,Kmeans,0.30307,1
2,Kmeans,0.42158,1
2,Kmeans,0.209725,1
2,Kmeans,0.328914,1
2,Kmeans,0.280024,1
2,Kmeans,0.018326,0
2,Kmeans,0.243756,0
2,Kmeans,0.399381,1
2,Kmeans,0.117853,1
2,Kmeans,0.246684,0
2,Kmeans,0.312369,1
2,Kmeans,0.251282,1
2,Kmeans,0.307417,1
2,Kmeans,0.049498,0
2,Kmeans,0.141366,1
2,Kmeans,0.206605,1
2,Kmeans,0.283383,1
2,Kmeans,0.01456,0
2,Kmeans,0.060557,0
2,Kmeans,0.272866,1
2,Kmeans,0.16208,1
2,Kmeans,0.146921,1
2,Kmeans,0.088451,0
2,Kmeans,0.004461,0
2,Kmeans,0.273407,0
2,Kmeans,0.380073,1
2,Kmeans,0.292387,1
2,Kmeans,0.243762,1
2,Kmeans,0.334834,1
2,Kmeans,0.273433,1
2,Kmeans,0.171525,1
2,Kmeans,0.310415,1
2,Kmeans,0.104071,0
2,Kmeans,0.139437,1
2,Kmeans,0.236942,1
2,Kmeans,0.180035,0
2,Kmeans,0.311387,1
2,Kmeans,-0.057385,0
2,Kmeans,-0.0928,0
2,Kmeans,0.403258,1
2,Kmeans,0.131171,1
2,Kmeans,0.240499,1
2,Kmeans,0.262327,1
2,Kmeans,0.073642,0
2,Kmeans,0.290933,1
2,Kmeans,0.083867,0
2,Kmeans,0.11296,1
2,Kmeans,0.380965,1
2,Kmeans,0.234817,0
2,Kmeans,0.098221,1
2,Kmeans,0.256058,0
2,Kmeans,0.353845,1
2,Kmeans,0.217587,1
2,Kmeans,0.103957,0
2,Kmeans,0.013411,0
2,Kmeans,0.011258,0
2,Kmeans,0.306477,0
2,Kmeans,0.325323,1
2,Kmeans,0.061352,0
2,Kmeans,0.264622,1
2,Kmeans,0.26244,1
2,Kmeans,0.247324,0
2,Kmeans,0.213775,0
2,Kmeans,0.036963,0
2,Kmeans,0.185372,1
2,Kmeans,0.213565,0
2,Kmeans,0.256428,1
2,Kmeans,0.354801,1
2,Kmeans,0.206166,1
2,Kmeans,0.309669,1
2,Kmeans,0.250705,1
2,Kmeans,0.256008,1
2,Kmeans,-0.079035,0
2,Kmeans,0.164692,0
2,Kmeans,0.235112,1
2,Kmeans,0.241591,1
2,Kmeans,0.262871,1
2,Kmeans,0.308278,1
2,Kmeans,0.282194,0
2,Kmeans,-0.026309,0
2,Kmeans,0.084764,0
2,Kmeans,0.206688,1
2,Kmeans,-0.102698,0
2,Kmeans,0.246773,1
2,Kmeans,0.231269,0
2,Kmeans,0.046019,0
2,Kmeans,0.190195,0
2,Kmeans,0.271769,1
2,Kmeans,0.370026,1
2,Kmeans,0.406575,1
2,Kmeans,0.325282,1
2,Kmeans,0.20266,0
2,Kmeans,0.160419,0
2,Kmeans,0.149632,1
2,Kmeans,0.062608,0
2,Kmeans,-0.018415,0
2,Kmeans,0.383882,1
2,Kmeans,0.240411,1
2,Kmeans,-0.014089,0
2,Kmeans,0.103498,0
2,Kmeans,0.302009,1
2,Kmeans,0.206314,0
2,Kmeans,0.152692,0
2,Kmeans,0.062926,0
2,Kmeans,-0.076196,0
2,Kmeans,0.026753,0
2,Kmeans,0.300772,1
2,Kmeans,0.311346,1
2,Kmeans,0.291721,1
2,Kmeans,0.399652,1
2,Kmeans,0.216034,1
2,Kmeans,0.086196,0
2,Kmeans,0.385095,1
2,Kmeans,0.048675,0
2,Kmeans,0.084686,0
2,Kmeans,0.280216,1
2,Kmeans,0.334114,1
2,Kmeans,0.273702,1
2,Kmeans,0.244296,0
2,Kmeans,0.32061,1
2,Kmeans,0.253889,1
2,Kmeans,0.062443,0
2,Kmeans,0.096839,1
2,Kmeans,0.093091,0
2,Kmeans,0.373633,1
2,Kmeans,0.377958,1
2,Kmeans,-0.076678,0
2,Kmeans,0.302481,1
2,Kmeans,0.340232,1
2,Kmeans,0.283148,1
2,Kmeans,0.387687,1
2,Kmeans,0.205975,0
2,Kmeans,0.322015,1
2,Kmeans,0.335274,1
2,Kmeans,0.057535,0
2,Kmeans,0.202183,1
2,Kmeans,0.249104,1
2,Kmeans,0.372929,1
2,Kmeans,-0.108029,0
2,Kmeans,0.392099,1
2,Kmeans,0.104686,1
2,Kmeans,-0.064725,0
2,Kmeans,0.149569,1
2,Kmeans,0.121856,0
2,Kmeans,0.280432,1
2,Kmeans,0.250009,1
2,Kmeans,0.258288,1
2,Kmeans,0.119743,0
2,Kmeans,-0.030412,0
2,Kmeans,0.352127,1
2,Kmeans,0.342677,1
2,Kmeans,0.262398,0
2,Kmeans,0.019557,0
2,Kmeans,0.043637,0
2,Kmeans,0.204587,1
2,Kmeans,0.153695,0
2,Kmeans,0.327922,1
2,Kmeans,0.413775,1
2,Kmeans,0.210677,0
2,Kmeans,0.26244,1
2,Kmeans,0.009381,0
2,Kmeans,0.22352,0
2,Kmeans,0.090988,1
2,Kmeans,0.079776,0
2,Kmeans,0.157548,1
2,Kmeans,0.392819,1
2,Kmeans,0.157121,1
2,Kmeans,0.15793,1
2,Kmeans,0.191264,1
2,Kmeans,-0.02659,0
2,Kmeans,-0.045261,0
2,Kmeans,0.148245,0
2,Kmeans,0.151436,0
2,Kmeans,0.235359,1
2,Kmeans,0.202219,1
2,Kmeans,-0.105796,0
2,Kmeans,0.340528,1
2,Kmeans,0.059279,0
2,Kmeans,0.082629,0
2,Kmeans,0.359275,1
2,Kmeans,0.268105,1
2,Kmeans,0.390647,1
2,Kmeans,0.258288,1
2,Kmeans,0.24711,1
2,Kmeans,0.294852,1
2,Kmeans,0.270109,1
2,Kmeans,0.019417,0
2,Kmeans,0.244296,1
2,Kmeans,0.280596,0
2,Kmeans,0.418355,1
2,Kmeans,0.262247,1
2,Kmeans,0.151436,0
2,Kmeans,0.195249,1
2,Kmeans,0.212068,1
2,Kmeans,0.265743,1
2,Kmeans,0.053239,0
2,Kmeans,0.356989,1
2,Kmeans,0.339183,1
2,Kmeans,0.189254,1
2,Kmeans,0.198392,1
2,Kmeans,0.076806,0
2,Kmeans,0.345842,1
2,Kmeans,0.137035,1
2,Kmeans,0.079999,0
2,Kmeans,-0.007074,0
2,Kmeans,0.191202,1
2,Kmeans,0.139345,0
2,Kmeans,0.370644,1
2,Kmeans,0.119206,0
2,Kmeans,-0.050954,0
2,Kmeans,0.211125,1
2,Kmeans,0.219445,1
2,Kmeans,0.250006,1
2,Kmeans,0.147686,0
2,Kmeans,0.307417,1
2,Kmeans,0.295937,1
2,Kmeans,0.326409,1
2,Kmeans,-0.009535,0
2,Kmeans,0.231301,1
2,Kmeans,-0.062198,0
2,Kmeans,0.350465,1
2,Kmeans,-0.066087,0
2,Kmeans,0.269042,0
2,Kmeans,0.065888,0
2,Kmeans,0.115919,0
2,Kmeans,0.230172,0
2,Kmeans,-0.062198,0
2,Kmeans,0.090776,1
2,Kmeans,0.297174,1
2,Kmeans,0.357734,1
2,Kmeans,0.145753,0
2,Kmeans,0.110194,0
2,Kmeans,0.002953,0
2,Kmeans,0.329697,1
2,Kmeans,0.261541,1
2,Kmeans,0.011248,0
2,Kmeans,0.007906,0
2,Kmeans,0.250908,1
2,Kmeans,0.199527,0
2,Kmeans,0.152869,0
2,Kmeans,0.242528,0
2,Kmeans,0.103207,0
2,Kmeans,-0.007432,0
2,Kmeans,0.305134,1
2,Kmeans,0.230536,1
2,Kmeans,0.215757,0
2,Kmeans,0.179336,0
2,Kmeans,0.275758,1
2,Kmeans,0.174899,0
2,Kmeans,0.249348,1
2,Kmeans,0.343771,1
2,Kmeans,0.018062,0
2,Kmeans,0.063704,0
2,Kmeans,0.222096,1
2,Kmeans,0.23551,1
2,Kmeans,0.132946,0
2,Kmeans,0.09004,0
2,Kmeans,0.326409,1
2,Kmeans,0.002953,0
2,Kmeans,0.234888,1
2,Kmeans,0.122577,0
2,Kmeans,0.299624,1
2,Kmeans,0.240188,0
2,Kmeans,0.263091,1
2,Kmeans,0.220161,1
2,Kmeans,0.292912,1
2,Kmeans,0.26379,1
2,Kmeans,0.004877,0
2,Kmeans,0.339542,1
2,Kmeans,0.399708,1
2,Kmeans,0.205219,1
2,Kmeans,0.101144,0
2,Kmeans,0.358641,1
2,Kmeans,0.431488,1
2,Kmeans,0.220863,0
2,Kmeans,0.10038,0
2,Kmeans,0.231686,0
2,Kmeans,0.335922,1
2,Kmeans,0.296303,1
2,Kmeans,0.222906,0
2,Kmeans,0.160319,0
2,Kmeans,0.397343,1
2,Kmeans,0.347486,1
2,Kmeans,0.389235,1
2,Kmeans,-0.100767,0
2,Kmeans,-0.010201,0
2,Kmeans,0.103855,0
2,Kmeans,-0.073729,0
2,Kmeans,0.064214,0
2,Kmeans,0.352903,1
2,Kmeans,0.126842,1
2,Kmeans,0.389318,1
2,Kmeans,0.324292,1
2,Kmeans,0.149846,1
2,Kmeans,0.278884,1
2,Kmeans,0.302482,1
2,Kmeans,0.37485,1
2,Kmeans,0.303939,1
2,Kmeans,0.085911,1
2,Kmeans,0.053103,0
2,Kmeans,0.061175,0
2,Kmeans,0.322544,1
2,Kmeans,0.176611,1
2,Kmeans,0.360365,1
2,Kmeans,0.308233,1
2,Kmeans,0.277952,1
2,Kmeans,0.291892,1
2,Kmeans,0.202208,1
2,Kmeans,0.10611,1
2,Kmeans,-0.077499,0
2,Kmeans,0.071842,1
2,Kmeans,0.374226,1
2,Kmeans,0.10611,1
2,Kmeans,-0.10468,0
2,Kmeans,0.21063,0
2,Kmeans,0.249651,1
2,Kmeans,-0.016512,0
2,Kmeans,0.36914,1
2,Kmeans,0.220914,0
2,Kmeans,0.390602,1
2,Kmeans,0.357207,1
2,Kmeans,0.210442,1
2,Kmeans,0.332977,1
2,Kmeans,0.255645,1
2,Kmeans,0.266491,1
2,Kmeans,0.339274,1
2,Kmeans,0.257896,0
2,Kmeans,0.327022,1
2,Kmeans,0.400705,1
2,Kmeans,0.248793,1
2,Kmeans,0.374429,1
2,Kmeans,0.34507,1
2,Kmeans,0.256844,1
2,Kmeans,0.179005,1
2,Kmeans,-0.095529,0
2,Kmeans,0.085665,1
2,Kmeans,0.213962,1
2,Kmeans,0.156236,1
2,Kmeans,0.361822,1
2,Kmeans,0.361115,1
2,Kmeans,0.273651,1
2,Kmeans,0.38663,1
2,Kmeans,-0.026543,0
2,Kmeans,0.338192,1
2,Kmeans,0.26022,1
2,Kmeans,0.403183,1
2,Kmeans,0.045694,0
2,Kmeans,0.288061,0
2,Kmeans,0.222106,0
2,Kmeans,0.040119,0
2,Kmeans,0.055786,1
2,Kmeans,0.093881,0
2,Kmeans,0.208247,1
2,Kmeans,0.38962,1
2,Kmeans,0.127003,0
2,Kmeans,0.28259,1
2,Kmeans,-0.052259,0
2,Kmeans,0.288452,1
2,Kmeans,0.308128,1
2,Kmeans,0.239115,1
2,Kmeans,0.271542,1
2,Kmeans,0.117665,1
2,Kmeans,0.083336,0
2,Kmeans,0.299007,0
2,Kmeans,-0.106577,0
2,Kmeans,-0.073494,0
2,Kmeans,-0.077651,0
2,Kmeans,0.170343,0
2,Kmeans,-0.106036,0
2,Kmeans,0.320534,1
2,Kmeans,0.208033,1
2,Kmeans,0.246773,1
2,Kmeans,0.013333,0
2,Kmeans,0.213345,1
2,Kmeans,-0.031139,0
2,Kmeans,0.220024,1
2,Kmeans,0.31793,1
2,Kmeans,0.390322,1
2,Kmeans,0.221105,0
2,Kmeans,0.217447,0
2,Kmeans,0.265479,1
2,Kmeans,0.159613,1
2,Kmeans,0.408471,1
2,Kmeans,0.238831,0
2,Kmeans,0.029603,0
2,Kmeans,0.012203,0
2,Kmeans,0.072994,0
2,Kmeans,0.307876,1
2,Kmeans,0.397343,1
2,Kmeans,0.086503,1
2,Kmeans,0.383864,1
2,Kmeans,-0.08286,0
2,Kmeans,0.3062,1
2,Kmeans,0.161813,0
2,Kmeans,0.237344,0
2,Kmeans,0.158294,0
2,Kmeans,0.044848,0
2,Kmeans,0.369562,1
2,Kmeans,0.326949,1
2,Kmeans,0.281078,0
2,Kmeans,0.35917,1
2,Kmeans,-0.022651,0
2,Kmeans,0.314573,1
2,Kmeans,0.393746,1
2,Kmeans,0.331133,1
2,Kmeans,0.202619,1
2,Kmeans,0.160939,0
2,Kmeans,0.248899,0
2,Kmeans,0.182017,1
2,Kmeans,0.320647,1
2,Kmeans,0.270967,1
2,Kmeans,0.206314,0
2,Kmeans,-0.047352,0
2,Kmeans,-0.010281,0
2,Kmeans,0.274186,0
2,Kmeans,0.073558,0
2,Kmeans,0.163351,1
2,Kmeans,0.361732,1
2,Kmeans,0.220024,1
2,Kmeans,0.317464,1
2,Kmeans,0.006785,0
2,Kmeans,0.242673,0
2,Kmeans,0.10361,1
2,Kmeans,0.164647,0
2,Kmeans,0.043637,0
2,Kmeans,-0.031889,0
2,Kmeans,-0.116946,0
2,Kmeans,0.371596,1
2,Kmeans,0.335677,1
2,Kmeans,0.213433,0
2,Kmeans,0.206311,0
2,Kmeans,0.439066,1
2,Kmeans,0.410723,1
2,Kmeans,0.241682,0
2,Kmeans,0.080862,0
2,Kmeans,0.140047,1
2,Kmeans,0.022585,0
2,Kmeans,0.148746,1
2,Kmeans,0.39949,1
2,Kmeans,0.352368,1
2,Kmeans,0.366021,1
2,Kmeans,0.263121,0
2,Kmeans,0.401789,1
2,Kmeans,0.202518,1
2,Kmeans,0.00775,0
2,Kmeans,-0.071728,0
2,Kmeans,0.38707,1
2,Kmeans,0.213663,1
2,Kmeans,-0.030755,0
2,Kmeans,0.323209,1
2,Kmeans,0.111657,1
2,Kmeans,0.314842,1
2,Kmeans,0.027697,0
2,Kmeans,0.311482,1
2,Kmeans,0.26978,1
2,Kmeans,0.372682,1
2,Kmeans,0.084817,0
2,Kmeans,0.306238,1
2,Kmeans,0.157073,0
2,Kmeans,0.192988,1
2,Kmeans,0.299118,1
2,Kmeans,0.248048,1
2,Kmeans,0.224981,0
2,Kmeans,0.249543,0
2,Kmeans,0.276087,0
2,Kmeans,-0.040056,0
2,Kmeans,0.169545,1
2,Kmeans,0.257839,1
2,Kmeans,0.38663,1
2,Kmeans,0.401757,1
2,Kmeans,-0.029536,0
2,Kmeans,0.261472,0
2,Kmeans,-0.052259,0
2,Kmeans,-0.102097,0
2,Kmeans,0.380736,1
2,Kmeans,0.073328,0
2,Kmeans,0.372929,1
2,Kmeans,0.207065,0
2,Kmeans,0.16663,0
2,Kmeans,0.35243,1
2,Kmeans,-0.036515,0
2,Kmeans,0.267258,1
2,Kmeans,0.418918,1
2,Kmeans,0.334441,1
2,Kmeans,0.143547,1
2,Kmeans,0.113049,0
2,Kmeans,0.116338,1
2,Kmeans,0.236942,1
2,Kmeans,0.07388,0
2,Kmeans,0.303801,1
2,Kmeans,0.362034,1
2,Kmeans,0.304429,1
2,Kmeans,0.126802,0
2,Kmeans,0.125744,0
2,Kmeans,-0.047352,0
2,Kmeans,0.297097,1
2,Kmeans,0.261668,1
2,Kmeans,0.356609,1
2,Kmeans,0.126288,0
2,Kmeans,0.225229,1
2,Kmeans,0.365193,1
2,Kmeans,0.237377,1
2,Kmeans,0.169624,0
2,Kmeans,-0.081078,0
2,Kmeans,-0.008627,0
2,Kmeans,0.00093,0
2,Kmeans,-0.062198,0
2,Kmeans,0.384621,1
2,Kmeans,0.143879,1
2,Kmeans,0.380804,1
2,Kmeans,0.382961,1
2,Kmeans,-0.094671,0
2,Kmeans,0.249543,0
2,Kmeans,0.169694,0
2,Kmeans,0.175917,0
2,Kmeans,0.210566,0
2,Kmeans,0.396528,1
2,Kmeans,0.242528,0
2,Kmeans,0.146688,0
2,Kmeans,0.026134,0
2,Kmeans,0.126072,1
2,Kmeans,0.321973,1
2,Kmeans,0.383378,1
2,Kmeans,0.386838,1
2,Kmeans,0.106092,0
2,Kmeans,0.133186,0
2,Kmeans,0.396452,1
2,Kmeans,0.31736,1
2,Kmeans,0.260442,1
2,Kmeans,0.146586,1
2,Kmeans,-0.025737,0
2,Kmeans,0.210235,1
2,Kmeans,0.330038,1
2,Kmeans,0.390602,1
2,Kmeans,-0.089822,0
2,Kmeans,0.029395,0
2,Kmeans,0.17837,0
2,Kmeans,0.240451,0
2,Kmeans,0.344901,1
2,Kmeans,0.12406,1
2,Kmeans,0.243935,1
2,Kmeans,0.009531,0
2,Kmeans,-0.064882,0
2,Kmeans,0.201291,0
2,Kmeans,0.143774,1
2,Kmeans,0.293847,1
2,Kmeans,0.198061,1
2,Kmeans,0.128026,0
2,Kmeans,0.409797,1
2,Kmeans,0.244821,0
2,Kmeans,0.198881,0
2,Kmeans,0.207986,1
2,Kmeans,-0.083579,0
2,Kmeans,0.232685,0
2,Kmeans,0.310846,1
2,Kmeans,0.236836,1
2,Kmeans,0.27016,1
2,Kmeans,-0.039365,0
2,Kmeans,0.299285,1
2,Kmeans,0.133625,0
2,Kmeans,0.066053,0
2,Kmeans,0.205975,0
2,Kmeans,0.335274,1
2,Kmeans,0.307508,1
2,Kmeans,-0.061863,0
2,Kmeans,-0.084636,0
2,Kmeans,0.360805,1
2,Kmeans,0.001449,0
2,Kmeans,0.018866,0
2,Kmeans,0.210406,1
2,Kmeans,0.259397,1
2,Kmeans,0.143991,1
2,Kmeans,0.201288,0
2,Kmeans,0.284822,1
2,Kmeans,0.181795,1
2,Kmeans,0.369754,1
2,Kmeans,0.234344,0
2,Kmeans,0.358455,1
2,Kmeans,0.207318,1
2,Kmeans,0.301191,1
2,Kmeans,0.256913,0
2,Kmeans,-0.047033,0
2,Kmeans,0.009531,0
2,Kmeans,0.346148,1
2,Kmeans,0.390647,1
2,Kmeans,0.223728,1
2,Kmeans,0.124761,0
2,Kmeans,0.425731,1
2,Kmeans,0.413494,1
2,Kmeans,0.335653,1
2,Kmeans,-0.022927,0
2,Kmeans,0.255025,1
2,Kmeans,0.300806,1
2,Kmeans,0.179539,1
2,Kmeans,0.139255,1
2,Kmeans,0.007022,0
2,Kmeans,0.254939,1
2,Kmeans,0.359638,1
2,Kmeans,0.176004,0
2,Kmeans,0.263102,0
2,Kmeans,0.057537,0
2,Kmeans,0.234621,1
2,Kmeans,0.226208,1
2,Kmeans,0.253899,0
2,Kmeans,0.10361,1
2,Kmeans,0.370283,1
2,Kmeans,0.096719,0
2,Kmeans,0.079938,0
2,Kmeans,0.258192,1
2,Kmeans,0.232909,0
2,Kmeans,0.029101,0
2,Kmeans,0.217352,1
2,Kmeans,0.152301,0
2,Kmeans,0.271925,1
2,Kmeans,0.205182,1
2,Kmeans,0.172505,0
2,Kmeans,0.131395,1
2,Kmeans,0.239653,1
2,Kmeans,0.22352,0
2,Kmeans,0.071523,0
2,Kmeans,-0.006813,0
2,Kmeans,0.277183,1
2,Kmeans,-0.045082,0
2,Kmeans,0.367108,1
2,Kmeans,0.11229,1
2,Kmeans,-0.003576,0
2,Kmeans,0.309657,1
2,Kmeans,0.230236,0
2,Kmeans,0.199785,1
2,Kmeans,0.212187,0
2,Kmeans,0.29622,1
2,Kmeans,0.327903,1
2,Kmeans,0.326949,1
2,Kmeans,0.150396,1
2,Kmeans,0.032624,0
2,Kmeans,0.045694,0
2,Kmeans,0.05618,0
2,Kmeans,0.318462,1
2,Kmeans,0.055479,0
2,Kmeans,0.377644,1
2,Kmeans,0.241348,0
2,Kmeans,-0.059387,0
2,Kmeans,0.225857,1
2,Kmeans,0.167846,1
2,Kmeans,0.199523,1
2,Kmeans,0.244296,1
2,Kmeans,0.314842,1
2,Kmeans,0.289594,1
2,Kmeans,0.394718,1
2,Kmeans,0.091559,0
2,Kmeans,0.36433,1
2,Kmeans,0.237265,0
2,Kmeans,0.03079,0
2,Kmeans,-0.026309,0
2,Kmeans,0.179576,1
2,Kmeans,0.093099,1
2,Kmeans,0.390647,1
2,Kmeans,0.135754,0
2,Kmeans,0.22259,0
2,Kmeans,0.219852,1
2,Kmeans,0.183812,1
2,Kmeans,0.305664,1
2,Kmeans,0.251282,1
2,Kmeans,0.405978,1
2,Kmeans,0.11701,1
2,Kmeans,0.022917,0
2,Kmeans,0.023661,0
2,Kmeans,0.120397,0
2,Kmeans,0.132592,1
2,Kmeans,0.211824,0
2,Kmeans,-0.049435,0
2,Kmeans,0.093246,0
2,Kmeans,0.160886,1
2,Kmeans,0.103735,0
2,Kmeans,0.198294,1
2,Kmeans,0.040119,0
2,Kmeans,0.402612,1
2,Kmeans,0.241957,1
2,Kmeans,0.32881,1
2,Kmeans,0.034783,1
2,Kmeans,0.302009,1
2,Kmeans,0.374789,1
2,Kmeans,0.339778,1
2,Kmeans,0.37965,1
2,Kmeans,0.374789,1
2,Kmeans,0.307016,1
2,Kmeans,0.252247,0
2,Kmeans,0.052724,1
2,Kmeans,0.377412,1
2,Kmeans,0.294754,0
2,Kmeans,0.399774,1
2,Kmeans,0.341024,1
2,Kmeans,0.271199,0
2,Kmeans,0.329528,1
2,Kmeans,0.384061,1
2,Kmeans,0.285693,1
2,Kmeans,-0.02876,0
2,Kmeans,-0.075099,0
2,Kmeans,0.279748,1
2,Kmeans,0.037277,0
2,Kmeans,0.192988,1
2,Kmeans,0.191804,1
2,Kmeans,0.313068,1
2,Kmeans,0.298058,1
2,Kmeans,0.203323,1
2,Kmeans,0.232964,1
2,Kmeans,0.211621,1
2,Kmeans,0.277952,1
