k,type,score,label
2,Kmeans,0.187716,0
2,Kmeans,0.292422,1
2,Kmeans,0.178117,0
2,Kmeans,0.341735,1
2,Kmeans,-0.076622,0
2,Kmeans,0.061461,0
2,Kmeans,0.263195,1
2,Kmeans,0.139824,0
2,Kmeans,0.108383,1
2,Kmeans,-0.014172,0
2,Kmeans,0.273764,1
2,Kmeans,0.3762,1
2,Kmeans,0.175761,0
2,Kmeans,0.298031,0
2,Kmeans,0.372219,1
2,Kmeans,0.360984,1
2,Kmeans,0.378019,1
2,Kmeans,0.065026,1
2,Kmeans,0.335863,1
2,Kmeans,0.10648,1
2,Kmeans,0.365135,1
2,Kmeans,0.362433,1
2,Kmeans,-0.053262,0
2,Kmeans,0.269035,0
2,Kmeans,0.095305,0
2,Kmeans,0.214371,0
2,Kmeans,0.383727,1
2,Kmeans,0.319061,1
2,Kmeans,0.115408,0
2,Kmeans,0.369246,1
2,Kmeans,0.170456,1
2,Kmeans,-0.010625,0
2,Kmeans,-0.013948,0
2,Kmeans,0.245402,1
2,Kmeans,-0.010576,0
2,Kmeans,0.233453,1
2,Kmeans,0.237891,1
2,Kmeans,0.244205,1
2,Kmeans,0.141704,1
2,Kmeans,0.24299,1
2,Kmeans,0.304368,1
2,Kmeans,0.321405,1
2,Kmeans,0.387013,1
2,Kmeans,0.208751,1
2,Kmeans,0.322607,1
2,Kmeans,0.155788,1
2,Kmeans,0.302211,1
2,Kmeans,-0.010108,0
2,Kmeans,0.253291,1
2,Kmeans,0.24566,1
2,Kmeans,0.142588,1
2,Kmeans,0.136662,1
2,Kmeans,0.146143,1
2,Kmeans,0.035484,0
2,Kmeans,0.281123,1
2,Kmeans,0.207422,0
2,Kmeans,-0.04286,0
2,Kmeans,0.173916,1
2,Kmeans,0.350268,1
2,Kmeans,0.038058,0
2,Kmeans,0.255812,0
2,Kmeans,0.287681,0
2,Kmeans,0.412342,1
2,Kmeans,0.263605,1
2,Kmeans,0.278383,1
2,Kmeans,0.045873,1
2,Kmeans,0.081645,0
2,Kmeans,0.258897,0
2,Kmeans,0.075409,0
2,Kmeans,0.334777,1
2,Kmeans,0.167212,0
2,Kmeans,0.302179,0
2,Kmeans,0.208508,1
2,Kmeans,0.385246,1
2,Kmeans,0.317399,1
2,Kmeans,0.22333,1
2,Kmeans,0.007213,0
2,Kmeans,0.373204,1
2,Kmeans,0.31531,1
2,Kmeans,0.327846,1
2,Kmeans,0.390033,1
2,Kmeans,-0.061507,0
2,Kmeans,0.257884,0
2,Kmeans,0.293102,1
2,Kmeans,0.128598,1
2,Kmeans,0.207801,0
2,Kmeans,0.120663,1
2,Kmeans,0.198639,1
2,Kmeans,0.083905,0
2,Kmeans,0.284602,0
2,Kmeans,-0.087909,0
2,Kmeans,0.373437,1
2,Kmeans,0.331946,1
2,Kmeans,0.273211,1
2,Kmeans,0.353008,1
2,Kmeans,0.326571,1
2,Kmeans,0.417638,1
2,Kmeans,0.20931,0
2,Kmeans,0.295073,1
2,Kmeans,0.295645,1
2,Kmeans,0.081645,0
2,Kmeans,0.382795,1
2,Kmeans,0.057837,0
2,Kmeans,0.304265,1
2,Kmeans,0.14355,0
2,Kmeans,0.284277,0
2,Kmeans,-0.018872,0
2,Kmeans,0.348104,1
2,Kmeans,0.26798,1
2,Kmeans,0.236136,1
2,Kmeans,0.042379,0
2,Kmeans,0.137955,0
2,Kmeans,0.22648,0
2,Kmeans,0.227972,1
2,Kmeans,0.306863,0
2,Kmeans,0.220614,1
2,Kmeans,0.108426,0
2,Kmeans,0.157797,0
2,Kmeans,0.291485,1
2,Kmeans,0.382686,1
2,Kmeans,0.103672,1
2,Kmeans,0.253918,1
2,Kmeans,0.308169,1
2,Kmeans,0.297846,1
2,Kmeans,0.16683,1
2,Kmeans,0.369523,1
2,Kmeans,0.231195,1
2,Kmeans,0.281574,1
2,Kmeans,0.0981,0
2,Kmeans,0.184685,1
2,Kmeans,-0.011322,0
2,Kmeans,0.03604,0
2,Kmeans,0.260394,1
2,Kmeans,0.399634,1
2,Kmeans,0.3461,1
2,Kmeans,0.260359,0
2,Kmeans,0.399332,1
2,Kmeans,0.153662,0
2,Kmeans,0.192044,0
2,Kmeans,0.408569,1
2,Kmeans,0.255201,1
2,Kmeans,0.246945,0
2,Kmeans,0.253406,1
2,Kmeans,0.37547,1
2,Kmeans,-0.003612,0
2,Kmeans,0.201358,0
2,Kmeans,0.216564,1
2,Kmeans,0.347291,1
2,Kmeans,0.144071,0
2,Kmeans,0.339108,1
2,Kmeans,0.227004,1
2,Kmeans,0.269698,1
2,Kmeans,0.402989,1
2,Kmeans,-0.001883,0
2,Kmeans,0.25588,1
2,Kmeans,0.283868,1
2,Kmeans,0.392688,1
2,Kmeans,0.305532,1
2,Kmeans,0.07762,1
2,Kmeans,0.219046,1
2,Kmeans,0.23869,0
2,Kmeans,-0.087909,0
2,Kmeans,-0.05295,0
2,Kmeans,0.406982,1
2,Kmeans,0.174243,0
2,Kmeans,-0.070279,0
2,Kmeans,0.184516,1
2,Kmeans,0.127674,0
2,Kmeans,0.295836,1
2,Kmeans,0.270674,0
2,Kmeans,0.337372,1
2,Kmeans,0.035996,0
2,Kmeans,0.251598,1
2,Kmeans,0.387821,1
2,Kmeans,0.076694,0
2,Kmeans,0.382795,1
2,Kmeans,0.113887,0
2,Kmeans,0.245557,0
2,Kmeans,0.331303,1
2,Kmeans,0.309048,1
2,Kmeans,0.128906,1
2,Kmeans,0.051529,0
2,Kmeans,0.366222,1
2,Kmeans,0.104739,0
2,Kmeans,0.008451,0
2,Kmeans,0.21123,1
2,Kmeans,0.331946,1
2,Kmeans,0.254319,0
2,Kmeans,0.087599,1
2,Kmeans,-0.061263,0
2,Kmeans,0.150019,0
2,Kmeans,0.407716,1
2,Kmeans,0.27578,0
2,Kmeans,0.127053,0
2,Kmeans,0.024755,1
2,Kmeans,0.314242,1
2,Kmeans,0.078766,0
2,Kmeans,0.320686,1
2,Kmeans,0.306552,0
2,Kmeans,0.204566,0
2,Kmeans,0.396615,1
2,Kmeans,0.272542,0
2,Kmeans,0.136341,0
2,Kmeans,-0.069149,0
2,Kmeans,-0.058927,0
2,Kmeans,0.316544,1
2,Kmeans,0.252127,1
2,Kmeans,0.073722,0
2,Kmeans,0.266678,0
2,Kmeans,0.262131,0
2,Kmeans,0.091338,0
2,Kmeans,0.251276,1
2,Kmeans,0.194807,1
2,Kmeans,0.368673,1
2,Kmeans,0.134006,0
2,Kmeans,0.328508,1
2,Kmeans,0.263195,1
2,Kmeans,0.265314,1
2,Kmeans,0.279692,1
2,Kmeans,0.353956,1
2,Kmeans,-0.008551,0
2,Kmeans,0.320676,1
2,Kmeans,0.04199,0
2,Kmeans,0.339317,1
2,Kmeans,0.2136,0
2,Kmeans,0.271904,1
2,Kmeans,0.240629,1
2,Kmeans,0.193026,1
2,Kmeans,-0.036671,0
2,Kmeans,0.142546,1
2,Kmeans,0.248203,1
2,Kmeans,0.216564,1
2,Kmeans,0.289553,1
2,Kmeans,-0.000356,0
2,Kmeans,0.408569,1
2,Kmeans,0.086707,0
2,Kmeans,0.365756,1
2,Kmeans,0.117694,1
2,Kmeans,0.229811,1
2,Kmeans,0.419195,1
2,Kmeans,0.406657,1
2,Kmeans,0.295645,1
2,Kmeans,-0.036671,0
2,Kmeans,0.379715,1
2,Kmeans,0.157797,0
2,Kmeans,0.36665,1
2,Kmeans,0.277048,1
2,Kmeans,0.092713,1
2,Kmeans,0.208508,1
2,Kmeans,0.255355,1
2,Kmeans,-0.038563,0
2,Kmeans,0.228022,0
2,Kmeans,0.411266,1
2,Kmeans,0.133673,0
2,Kmeans,-0.069149,0
2,Kmeans,0.08387,0
2,Kmeans,0.24007,1
2,Kmeans,0.406903,1
2,Kmeans,0.171295,1
2,Kmeans,0.399435,1
2,Kmeans,0.250315,0
2,Kmeans,0.147943,0
2,Kmeans,0.107654,0
2,Kmeans,0.373204,1
2,Kmeans,0.24007,1
2,Kmeans,0.325257,1
2,Kmeans,0.208721,1
2,Kmeans,0.053127,0
2,Kmeans,0.379715,1
2,Kmeans,0.381311,1
2,Kmeans,0.330966,1
2,Kmeans,0.261285,1
2,Kmeans,0.103341,0
2,Kmeans,0.072954,1
2,Kmeans,-0.023849,0
2,Kmeans,0.320642,0
2,Kmeans,0.310078,1
2,Kmeans,0.306346,0
2,Kmeans,0.155273,0
2,Kmeans,0.256977,1
2,Kmeans,0.074404,0
2,Kmeans,0.277795,1
2,Kmeans,0.408569,1
2,Kmeans,0.349066,1
2,Kmeans,0.428885,1
2,Kmeans,0.087065,0
2,Kmeans,0.062709,1
2,Kmeans,0.222985,0
2,Kmeans,0.319377,1
2,Kmeans,0.248203,1
2,Kmeans,0.229917,1
2,Kmeans,0.344073,1
2,Kmeans,0.10369,1
2,Kmeans,0.133908,0
2,Kmeans,0.094398,0
2,Kmeans,0.371859,1
2,Kmeans,0.129197,1
2,Kmeans,0.21025,0
2,Kmeans,0.41725,1
2,Kmeans,0.338546,1
2,Kmeans,0.258732,1
2,Kmeans,0.245662,1
2,Kmeans,0.31935,1
2,Kmeans,0.140353,1
2,Kmeans,0.281492,1
2,Kmeans,0.236569,1
2,Kmeans,0.014862,0
2,Kmeans,0.255812,0
2,Kmeans,0.411093,1
2,Kmeans,0.286281,1
2,Kmeans,0.314242,1
2,Kmeans,0.09092,0
2,Kmeans,-0.04176,0
2,Kmeans,0.264526,0
2,Kmeans,0.103826,1
2,Kmeans,0.357622,1
2,Kmeans,0.140652,0
2,Kmeans,0.182728,0
2,Kmeans,0.077532,0
2,Kmeans,-0.027492,0
2,Kmeans,0.284602,0
2,Kmeans,0.125522,0
2,Kmeans,0.236631,0
2,Kmeans,0.360267,1
2,Kmeans,0.31935,1
2,Kmeans,0.097694,0
2,Kmeans,0.29011,0
2,Kmeans,-0.002535,0
2,Kmeans,0.157193,0
2,Kmeans,0.420411,1
2,Kmeans,0.266515,0
2,Kmeans,-0.029807,0
2,Kmeans,0.39939,1
2,Kmeans,0.056252,0
2,Kmeans,0.391736,1
2,Kmeans,0.175761,0
2,Kmeans,0.246241,1
2,Kmeans,0.32308,1
2,Kmeans,0.362433,1
2,Kmeans,0.310531,0
2,Kmeans,0.201831,1
2,Kmeans,0.262626,0
2,Kmeans,0.242132,1
2,Kmeans,-0.015874,0
2,Kmeans,0.261997,1
2,Kmeans,0.263615,0
2,Kmeans,0.256789,1
2,Kmeans,0.291405,0
2,Kmeans,0.047804,0
2,Kmeans,0.233416,1
2,Kmeans,0.170782,1
2,Kmeans,0.344662,1
2,Kmeans,0.259863,1
2,Kmeans,0.32308,1
2,Kmeans,0.258612,1
2,Kmeans,0.082037,0
2,Kmeans,0.131953,1
2,Kmeans,0.314034,1
2,Kmeans,0.293313,0
2,Kmeans,-0.055116,0
2,Kmeans,0.178128,1
2,Kmeans,0.156047,0
2,GMM,0.385384,0
2,GMM,0.267982,0
2,GMM,0.277443,0
2,GMM,0.227746,0
2,GMM,0.315409,0
2,GMM,0.03126,1
2,GMM,0.306547,0
2,GMM,0.269027,0
2,GMM,0.3377,0
2,GMM,-0.170521,1
2,GMM,0.190952,0
2,GMM,0.30402,0
2,GMM,0.393197,0
2,GMM,-0.069423,1
2,GMM,0.354187,0
2,GMM,0.330907,0
2,GMM,0.310441,0
2,GMM,-0.120625,1
2,GMM,0.292281,0
2,GMM,0.245036,0
2,GMM,0.369659,0
2,GMM,0.371596,0
2,GMM,-0.039661,1
2,GMM,0.357168,0
2,GMM,0.383584,0
2,GMM,0.398992,0
2,GMM,0.343198,0
2,GMM,0.381898,0
2,GMM,0.243541,0
2,GMM,0.310086,0
2,GMM,-0.175229,1
2,GMM,0.17855,0
