k,type,score,label
2,Kmeans,0.454148,1
2,Kmeans,0.305372,1
2,Kmeans,0.135275,1
2,Kmeans,0.007194,1
2,Kmeans,0.257714,0
2,Kmeans,0.348574,1
2,Kmeans,0.323025,1
2,Kmeans,0.031314,1
2,Kmeans,0.140412,1
2,Kmeans,0.344442,1
2,Kmeans,0.154571,0
2,Kmeans,0.365969,1
2,Kmeans,0.40705,0
2,Kmeans,0.237896,0
2,Kmeans,0.393133,1
2,Kmeans,0.124462,1
2,Kmeans,0.422104,0
2,Kmeans,0.467019,0
2,Kmeans,0.346114,1
2,Kmeans,0.501328,0
2,Kmeans,0.39388,1
2,Kmeans,0.282989,1
2,Kmeans,-0.053938,1
2,Kmeans,0.461222,0
2,Kmeans,0.296478,1
2,Kmeans,0.297889,0
2,Kmeans,0.215528,0
2,Kmeans,0.369076,0
2,Kmeans,0.093151,1
2,Kmeans,0.472791,0
2,Kmeans,0.456823,0
2,Kmeans,0.057811,1
2,Kmeans,-0.070992,1
2,Kmeans,0.114052,0
2,Kmeans,0.369394,1
2,Kmeans,0.284933,1
2,Kmeans,0.450571,0
2,Kmeans,0.397097,1
2,Kmeans,0.005121,1
2,Kmeans,0.195998,0
2,Kmeans,0.248329,1
2,Kmeans,0.407997,1
2,Kmeans,0.287515,1
2,Kmeans,0.356557,0
2,Kmeans,0.306672,1
2,Kmeans,0.095893,0
2,Kmeans,0.48888,0
2,Kmeans,0.369547,1
2,Kmeans,0.159009,0
2,Kmeans,0.273952,1
2,Kmeans,0.40469,1
2,Kmeans,0.403161,0
2,Kmeans,0.08726,0
2,Kmeans,0.328552,0
2,Kmeans,0.398357,1
2,Kmeans,0.219107,1
2,Kmeans,0.366832,1
2,Kmeans,0.255115,1
2,Kmeans,0.160944,0
2,Kmeans,0.340428,0
2,Kmeans,0.333795,0
2,Kmeans,0.096336,1
2,Kmeans,0.252065,1
2,Kmeans,0.336267,1
2,Kmeans,0.474272,0
2,Kmeans,0.360814,1
2,Kmeans,0.265178,0
2,Kmeans,0.155621,0
2,Kmeans,0.472752,0
2,Kmeans,0.500363,0
2,Kmeans,0.321356,1
2,Kmeans,0.445399,0
2,Kmeans,0.3922,0
2,Kmeans,0.225533,0
2,Kmeans,0.449999,0
2,Kmeans,0.487595,0
2,Kmeans,0.473708,0
2,Kmeans,0.369553,1
2,Kmeans,0.33992,0
2,Kmeans,0.203228,0
2,Kmeans,0.037522,0
2,Kmeans,0.330613,1
2,Kmeans,0.295339,1
2,Kmeans,0.379603,1
2,Kmeans,0.328515,1
2,Kmeans,0.445334,1
2,Kmeans,0.375374,1
2,Kmeans,0.291844,1
2,Kmeans,0.241062,0
2,Kmeans,0.375322,1
2,Kmeans,0.009805,1
2,Kmeans,0.087475,0
2,Kmeans,0.339724,1
2,Kmeans,0.319505,0
2,Kmeans,0.493377,0
2,Kmeans,0.312133,1
2,Kmeans,0.502432,0
2,Kmeans,0.340915,1
2,Kmeans,0.048098,1
2,Kmeans,0.012314,0
2,Kmeans,0.442419,0
2,Kmeans,0.279366,1
2,Kmeans,-0.002739,1
2,Kmeans,0.081986,1
2,Kmeans,0.484618,0
2,Kmeans,0.380276,1
2,Kmeans,0.489663,0
2,Kmeans,0.300693,1
2,Kmeans,0.496253,0
2,Kmeans,0.416128,0
2,Kmeans,0.104238,0
2,Kmeans,0.254745,0
2,Kmeans,0.250751,0
2,Kmeans,0.374841,1
2,Kmeans,0.16066,0
2,Kmeans,0.434276,1
2,Kmeans,0.384699,1
2,Kmeans,0.519995,0
2,Kmeans,0.397522,1
2,Kmeans,0.205214,1
2,Kmeans,0.416766,1
2,Kmeans,0.134552,0
2,Kmeans,0.332387,1
2,Kmeans,0.263298,0
2,Kmeans,-0.006487,1
2,Kmeans,0.483363,0
2,Kmeans,0.308191,0
2,Kmeans,0.294829,1
2,Kmeans,0.252127,0
2,Kmeans,0.253488,0
2,Kmeans,0.517118,0
2,Kmeans,0.346915,1
2,Kmeans,0.246773,0
2,Kmeans,0.320265,0
2,Kmeans,0.322136,1
2,Kmeans,0.079957,0
2,Kmeans,0.392664,1
2,Kmeans,0.414332,0
2,Kmeans,0.41942,1
2,Kmeans,0.245587,1
2,Kmeans,0.470924,0
2,Kmeans,0.218397,0
2,Kmeans,0.340414,0
2,Kmeans,0.338723,0
2,Kmeans,0.102668,1
2,Kmeans,0.374908,0
2,Kmeans,0.513618,0
2,Kmeans,0.260117,0
2,Kmeans,0.427944,1
2,Kmeans,0.350245,0
2,Kmeans,0.258991,1
2,Kmeans,0.124692,0
2,Kmeans,0.38451,1
2,Kmeans,0.498805,0
2,Kmeans,0.274254,0
2,Kmeans,0.409372,1
2,Kmeans,0.468288,0
2,Kmeans,0.035872,1
2,Kmeans,0.413173,0
2,Kmeans,0.190849,1
2,Kmeans,0.379562,1
2,Kmeans,0.464076,0
2,Kmeans,0.449346,0
2,Kmeans,0.328143,1
2,Kmeans,0.041687,1
2,Kmeans,0.374427,1
2,Kmeans,0.09059,0
2,Kmeans,0.316441,1
2,Kmeans,0.464574,0
2,Kmeans,0.069454,1
2,Kmeans,0.339111,1
2,Kmeans,0.444305,1
2,Kmeans,-0.004663,1
2,Kmeans,0.326818,1
2,Kmeans,0.417484,1
2,Kmeans,-0.033393,1
2,Kmeans,0.495335,0
2,Kmeans,0.358165,1
2,Kmeans,0.342366,1
2,Kmeans,0.416314,0
2,Kmeans,0.249458,1
2,Kmeans,0.088012,1
2,Kmeans,0.185423,0
2,Kmeans,0.248558,0
2,Kmeans,0.471947,0
2,Kmeans,0.224235,1
2,Kmeans,0.426967,1
2,Kmeans,0.233189,1
2,Kmeans,0.325059,1
2,Kmeans,0.441049,0
2,Kmeans,0.443701,0
2,Kmeans,0.315522,0
2,Kmeans,0.273753,1
2,Kmeans,0.069368,1
2,Kmeans,0.388227,1
2,Kmeans,0.313792,1
2,Kmeans,0.291765,0
2,Kmeans,0.29702,0
2,Kmeans,0.229509,1
2,Kmeans,0.363985,0
2,Kmeans,0.302878,0
2,Kmeans,0.423087,1
2,Kmeans,0.318574,1
2,Kmeans,0.343212,1
2,Kmeans,0.088873,1
2,Kmeans,0.342941,1
2,Kmeans,0.306108,0
2,Kmeans,0.392455,1
2,Kmeans,0.39885,1
2,Kmeans,0.408993,1
2,Kmeans,0.381292,1
2,Kmeans,0.189395,1
2,Kmeans,0.267348,1
2,Kmeans,0.238698,0
2,Kmeans,0.05867,1
2,Kmeans,0.391339,1
2,Kmeans,0.376655,1
2,Kmeans,0.493541,0
2,Kmeans,0.09675,0
2,Kmeans,0.354609,0
2,Kmeans,0.064353,0
2,Kmeans,0.446023,0
2,Kmeans,0.453637,0
2,Kmeans,0.316744,1
2,Kmeans,0.215461,0
2,Kmeans,0.315275,0
2,Kmeans,0.143475,1
2,Kmeans,0.476189,0
2,Kmeans,0.491994,0
2,Kmeans,0.266495,0
2,Kmeans,0.191184,0
2,Kmeans,0.329463,1
2,Kmeans,0.438231,0
2,Kmeans,0.470251,0
2,Kmeans,0.348549,0
2,Kmeans,0.346078,1
2,Kmeans,0.309779,0
2,Kmeans,0.357151,1
2,Kmeans,0.038039,1
2,Kmeans,0.130367,1
2,Kmeans,0.103463,1
2,Kmeans,0.349003,1
2,Kmeans,0.351721,0
2,Kmeans,0.197358,0
2,Kmeans,0.320251,1
2,Kmeans,0.379274,1
2,Kmeans,0.219117,1
2,Kmeans,0.275188,1
2,Kmeans,0.417042,1
2,Kmeans,0.337366,0
2,Kmeans,0.313458,0
2,Kmeans,0.214595,0
2,Kmeans,0.263595,0
2,Kmeans,0.36263,1
2,Kmeans,0.360069,0
2,Kmeans,0.321468,0
2,Kmeans,0.430647,0
2,Kmeans,0.3573,0
2,Kmeans,0.278321,1
2,Kmeans,0.460804,0
2,Kmeans,0.310756,1
2,Kmeans,0.163175,1
2,Kmeans,0.380118,1
2,Kmeans,0.371211,0
2,Kmeans,0.264237,1
2,Kmeans,0.433238,0
2,Kmeans,0.429091,1
2,Kmeans,0.331901,0
2,Kmeans,0.059384,1
2,Kmeans,0.254144,1
2,Kmeans,0.14572,0
2,Kmeans,0.459023,0
2,Kmeans,0.32185,1
2,Kmeans,0.39193,1
2,Kmeans,0.356194,0
2,Kmeans,0.435007,0
2,Kmeans,0.374833,1
2,Kmeans,0.382984,0
2,Kmeans,0.185643,0
2,Kmeans,0.240728,0
2,Kmeans,0.451951,0
2,Kmeans,0.501808,0
2,Kmeans,0.393661,1
2,Kmeans,0.378658,1
2,Kmeans,0.48501,0
2,Kmeans,0.497076,0
2,Kmeans,0.404058,1
2,Kmeans,0.184792,1
2,Kmeans,0.124635,0
2,Kmeans,0.423682,0
2,Kmeans,0.102294,1
2,Kmeans,0.263487,1
2,Kmeans,0.302848,0
2,Kmeans,0.433202,0
2,Kmeans,0.030997,1
2,Kmeans,0.260429,1
2,Kmeans,0.367972,1
2,Kmeans,0.042095,1
2,Kmeans,0.24122,0
2,Kmeans,-0.035596,1
2,Kmeans,0.38502,0
2,Kmeans,0.136943,1
2,Kmeans,0.353041,0
2,Kmeans,0.465435,0
2,Kmeans,0.45708,1
2,Kmeans,0.464118,0
2,Kmeans,0.276056,0
2,Kmeans,0.459521,0
2,Kmeans,0.180792,1
2,Kmeans,0.150251,1
2,Kmeans,0.330566,1
2,Kmeans,0.375029,1
2,Kmeans,0.101118,0
2,Kmeans,0.09126,0
2,Kmeans,0.37931,0
2,Kmeans,0.333418,1
2,Kmeans,0.423251,0
2,Kmeans,0.376533,0
2,Kmeans,0.348212,1
2,Kmeans,0.25577,0
2,Kmeans,0.288311,1
2,Kmeans,0.201216,1
2,Kmeans,0.345466,1
2,Kmeans,0.118771,1
2,Kmeans,0.499149,0
2,Kmeans,0.409061,1
2,Kmeans,-0.023626,1
2,Kmeans,0.1481,1
2,Kmeans,0.461258,0
2,Kmeans,0.09393,0
2,Kmeans,0.298116,1
2,Kmeans,0.264081,0
2,Kmeans,0.424108,0
2,Kmeans,0.203088,1
2,Kmeans,0.45733,0
2,Kmeans,0.425211,1
2,Kmeans,0.464118,0
2,Kmeans,0.078796,1
2,Kmeans,0.495378,0
2,Kmeans,0.138892,1
2,Kmeans,0.301486,1
2,Kmeans,0.401974,0
2,Kmeans,0.205279,1
2,Kmeans,0.096928,1
2,Kmeans,0.241877,0
2,Kmeans,0.269075,1
2,Kmeans,0.378349,0
2,Kmeans,0.491905,0
2,Kmeans,0.365357,1
2,Kmeans,0.392727,0
2,Kmeans,0.443023,1
2,Kmeans,0.385547,1
2,Kmeans,0.110222,0
2,Kmeans,0.161593,0
2,Kmeans,0.438127,0
2,Kmeans,0.410174,1
2,Kmeans,0.416145,1
2,Kmeans,-0.014257,1
2,Kmeans,0.214963,1
2,Kmeans,0.459195,0
2,Kmeans,0.208232,0
2,Kmeans,-0.001976,1
2,Kmeans,0.313913,0
2,Kmeans,0.011084,1
2,Kmeans,0.41669,1
2,Kmeans,0.228209,0
2,Kmeans,0.017145,1
2,Kmeans,0.283117,1
2,Kmeans,0.452827,0
2,Kmeans,0.332897,1
2,Kmeans,0.324398,1
2,Kmeans,0.439415,0
2,Kmeans,0.225504,1
2,Kmeans,0.25128,0
2,Kmeans,0.332201,1
2,Kmeans,0.332764,1
2,Kmeans,0.119431,1
2,Kmeans,0.366168,0
2,Kmeans,0.477745,0
2,GMM,0.685099,0
2,GMM,0.70983,0
2,GMM,0.657243,0
2,GMM,0.724804,0
2,GMM,0.632026,0
2,GMM,0.688486,0
2,GMM,0.682906,0
2,GMM,0.732785,0
2,GMM,0.72429,0
2,GMM,0.715954,0
2,GMM,0.647735,0
2,GMM,0.727562,0
2,GMM,0.717764,0
2,GMM,0.574277,0
2,GMM,0.70061,0
2,GMM,0.686082,0
2,GMM,0.691954,0
2,GMM,0.690816,0
2,GMM,0.695491,0
2,GMM,0.737671,0
2,GMM,0.724437,0
2,GMM,0.659949,0
2,GMM,0.596486,0
2,GMM,0.741811,0
2,GMM,0.628976,0
2,GMM,0.681632,0
2,GMM,0.71988,0
2,GMM,0.691668,0
2,GMM,0.611402,0
2,GMM,0.715139,0
2,GMM,0.681371,0
2,GMM,0.66092,0
2,GMM,0.673957,0
2,GMM,0.666486,0
2,GMM,0.693208,0
2,GMM,0.615662,0
2,GMM,0.739519,0
2,GMM,0.714521,0
2,GMM,0.680988,0
2,GMM,0.685432,0
2,GMM,0.708877,0
2,GMM,0.650871,0
2,GMM,0.548151,0
2,GMM,0.641796,0
2,GMM,0.656724,0
2,GMM,0.642326,0
2,GMM,0.710707,0
2,GMM,0.750805,0
2,GMM,0.693273,0
2,GMM,0.71134,0
2,GMM,0.720535,0
2,GMM,0.727801,0
2,GMM,0.740739,0
2,GMM,0.735417,0
2,GMM,0.678244,0
2,GMM,0.750876,0
2,GMM,0.686543,0
2,GMM,0.68927,0
2,GMM,0.606714,0
2,GMM,0.707868,0
2,GMM,0.641735,0
2,GMM,0.723925,0
2,GMM,0.71674,0
2,GMM,0.706845,0
2,GMM,0.675975,0
2,GMM,0.74171,0
2,GMM,0.651267,0
2,GMM,0.652689,0
2,GMM,0.682047,0
2,GMM,0.724366,0
2,GMM,0.581424,0
2,GMM,0.697318,0
2,GMM,0.677815,0
2,GMM,0.696896,0
2,GMM,0.728263,0
2,GMM,0.727364,0
2,GMM,0.674629,0
2,GMM,0.603161,0
2,GMM,0.479128,0
2,GMM,0.678741,0
2,GMM,0.738783,0
2,GMM,0.712236,0
2,GMM,0.637423,0
2,GMM,0.696124,0
2,GMM,0.748497,0
2,GMM,0.712564,0
2,GMM,0.702757,0
2,GMM,0.746467,0
2,GMM,0.687359,0
2,GMM,0.62366,0
2,GMM,0.723772,0
2,GMM,0.675026,0
2,GMM,0.743396,0
2,GMM,0.64628,0
2,GMM,0.673408,0
2,GMM,0.663479,0
2,GMM,0.670664,0
2,GMM,0.726433,0
2,GMM,0.624318,0
2,GMM,0.631382,0
2,GMM,0.695376,0
2,GMM,0.638852,0
2,GMM,0.703164,0
2,GMM,0.729733,0
2,GMM,0.71402,0
2,GMM,0.733229,0
2,GMM,0.705784,0
2,GMM,0.655598,0
2,GMM,0.639203,0
2,GMM,0.727954,0
2,GMM,0.716664,0
2,GMM,0.750471,0
2,GMM,0.713508,0
2,GMM,0.738496,0
2,GMM,0.687449,0
2,GMM,0.63653,0
2,GMM,0.709717,0
2,GMM,0.711647,0
2,GMM,0.694444,0
2,GMM,0.698226,0
2,GMM,0.733075,0
2,GMM,0.668637,0
2,GMM,0.65429,0
2,GMM,0.676537,0
2,GMM,0.682645,0
2,GMM,0.740734,0
2,GMM,0.66204,0
2,GMM,0.697425,0
2,GMM,0.650117,0
2,GMM,0.619443,0
2,GMM,0.696591,0
2,GMM,0.693557,0
2,GMM,0.726,0
2,GMM,0.577874,0
2,GMM,0.637523,0
2,GMM,0.713474,0
2,GMM,0.726712,0
2,GMM,0.637847,0
2,GMM,0.698811,0
2,GMM,0.665375,0
2,GMM,0.596685,0
2,GMM,0.725176,0
2,GMM,0.670903,0
2,GMM,0.722733,0
2,GMM,0.723477,0
2,GMM,0.721793,0
2,GMM,0.608901,0
2,GMM,0.719671,0
2,GMM,0.720939,0
2,GMM,0.69434,0
2,GMM,0.718883,0
2,GMM,0.728841,0
2,GMM,0.629026,0
2,GMM,0.71795,0
2,GMM,0.594322,0
2,GMM,0.701374,0
2,GMM,0.736732,0
2,GMM,0.709465,0
2,GMM,0.713808,0
2,GMM,0.648283,0
2,GMM,0.62378,0
2,GMM,0.695247,0
2,GMM,0.707594,0
2,GMM,0.740739,0
2,GMM,0.678161,0
2,GMM,0.690319,0
2,GMM,0.694697,0
2,GMM,0.736761,0
2,GMM,0.741463,0
2,GMM,0.647885,0
2,GMM,0.702644,0
2,GMM,0.673179,0
2,GMM,0.58709,0
2,GMM,0.52048,0
2,GMM,0.679516,0
2,GMM,0.691908,0
2,GMM,0.711376,0
2,GMM,0.67904,0
2,GMM,0.660666,0
2,GMM,0.684558,0
2,GMM,0.65492,0
2,GMM,0.636179,0
2,GMM,0.739566,0
2,GMM,0.670667,0
2,GMM,0.710897,0
2,GMM,0.707468,0
2,GMM,0.647254,0
2,GMM,0.607268,0
2,GMM,0.688966,0
2,GMM,0.754692,0
2,GMM,0.632122,0
2,GMM,0.645094,0
2,GMM,0.685702,0
2,GMM,0.663151,0
2,GMM,0.701637,0
2,GMM,0.727189,0
2,GMM,0.57476,0
2,GMM,0.717672,0
2,GMM,0.717754,0
2,GMM,0.62128,0
2,GMM,0.37973,0
2,GMM,0.645623,0
2,GMM,0.668822,0
2,GMM,0.715604,0
2,GMM,0.644125,0
2,GMM,0.654952,0
2,GMM,0.749125,1
2,GMM,0.729294,0
2,GMM,0.729415,0
2,GMM,0.730561,0
2,GMM,0.731537,0
2,GMM,0.694265,0
2,GMM,0.697726,0
2,GMM,0.692905,0
2,GMM,0.665334,0
2,GMM,0.694158,0
2,GMM,0.70011,0
2,GMM,0.723844,0
2,GMM,0.699503,0
2,GMM,0.698143,0
2,GMM,0.679643,0
2,GMM,0.754033,0
2,GMM,0.643743,0
2,GMM,0.626926,0
2,GMM,0.557101,0
2,GMM,0.713846,0
2,GMM,0.66345,0
2,GMM,0.608624,0
2,GMM,0.711096,0
2,GMM,0.639669,0
2,GMM,0.696539,0
2,GMM,0.631559,0
2,GMM,0.681187,0
2,GMM,0.707986,0
2,GMM,0.68259,0
2,GMM,0.684683,0
2,GMM,0.6722,0
2,GMM,0.636795,0
2,GMM,0.741921,0
2,GMM,0.721194,0
2,GMM,0.68175,0
2,GMM,0.727464,0
2,GMM,0.698081,0
2,GMM,0.767644,1
2,GMM,0.731505,0
2,GMM,0.730742,0
2,GMM,0.69591,0
2,GMM,0.689443,0
2,GMM,0.705036,0
2,GMM,0.685303,0
2,GMM,0.642153,0
2,GMM,0.313151,0
2,GMM,0.637068,0
2,GMM,0.670895,0
2,GMM,0.613972,0
2,GMM,0.750273,0
2,GMM,0.716086,0
2,GMM,0.643433,0
2,GMM,0.700678,0
2,GMM,0.649967,0
2,GMM,0.595268,0
2,GMM,0.710078,0
2,GMM,0.677825,0
2,GMM,0.691665,0
2,GMM,0.616656,0
2,GMM,0.65889,0
2,GMM,0.732876,0
2,GMM,0.674356,0
2,GMM,0.677922,0
2,GMM,0.728673,0
2,GMM,0.595896,0
2,GMM,0.737284,0
2,GMM,0.752942,0
2,GMM,0.648066,0
2,GMM,0.665292,0
2,GMM,0.736144,0
2,GMM,0.691861,0
2,GMM,0.700318,0
2,GMM,0.745629,0
2,GMM,0.678968,0
2,GMM,0.703411,0
2,GMM,0.733279,0
2,GMM,0.699021,0
2,GMM,0.613144,0
2,GMM,0.726328,0
2,GMM,0.716759,0
2,GMM,0.651915,0
2,GMM,0.672202,0
2,GMM,0.662151,0
2,GMM,0.695574,0
2,GMM,0.718827,0
2,GMM,0.667674,0
2,GMM,0.717835,0
2,GMM,0.628064,0
2,GMM,0.619697,0
2,GMM,0.730327,0
2,GMM,0.734105,0
2,GMM,0.685041,0
2,GMM,0.694084,0
2,GMM,0.342647,0
2,GMM,0.755627,0
2,GMM,0.538806,0
2,GMM,0.682961,0
2,GMM,0.708045,0
2,GMM,0.616567,0
2,GMM,0.691049,0
2,GMM,0.752256,0
2,GMM,0.663672,0
2,GMM,0.708787,0
2,GMM,0.669813,0
2,GMM,0.695866,0
2,GMM,0.733346,0
2,GMM,0.693455,0
2,GMM,0.55392,0
2,GMM,0.657231,0
2,GMM,0.609434,0
2,GMM,0.738159,0
2,GMM,0.681731,0
2,GMM,0.71467,0
2,GMM,0.716057,0
2,GMM,0.604995,0
2,GMM,0.684552,0
2,GMM,0.697159,0
2,GMM,0.706533,0
2,GMM,0.703653,0
2,GMM,0.629498,0
2,GMM,0.678474,0
2,GMM,0.741923,0
