k,type,score,label
2,Kmeans,0.213713,0
2,Kmeans,0.123061,1
2,Kmeans,0.196431,0
2,Kmeans,0.10382,1
2,Kmeans,0.1097,0
2,Kmeans,0.059111,1
2,Kmeans,0.139132,0
2,Kmeans,0.237008,0
2,Kmeans,0.140841,0
2,Kmeans,0.138044,0
2,Kmeans,0.090693,0
2,Kmeans,0.060504,0
2,Kmeans,0.10257,1
2,Kmeans,0.198773,0
2,Kmeans,0.030634,1
2,Kmeans,0.202959,0
2,Kmeans,0.134804,0
2,Kmeans,0.061709,0
2,Kmeans,0.002075,1
2,Kmeans,0.109185,0
2,Kmeans,0.184246,0
2,Kmeans,0.126086,1
2,Kmeans,0.042344,1
2,Kmeans,0.058944,1
2,Kmeans,0.009094,0
2,Kmeans,0.10336,1
2,Kmeans,0.171381,0
2,Kmeans,0.216701,0
2,Kmeans,0.203228,0
2,Kmeans,0.081483,1
2,Kmeans,0.123189,1
2,Kmeans,0.039225,1
2,Kmeans,0.103747,0
2,Kmeans,0.168223,0
2,Kmeans,0.114122,1
2,Kmeans,0.167333,0
2,Kmeans,0.17239,0
2,Kmeans,0.078369,1
2,Kmeans,0.05742,1
2,Kmeans,0.179061,0
2,Kmeans,0.170851,0
2,Kmeans,0.021398,1
2,Kmeans,0.036158,1
2,Kmeans,0.196418,0
2,Kmeans,0.111431,1
2,Kmeans,0.098307,0
2,Kmeans,0.069945,1
2,Kmeans,0.052337,1
2,Kmeans,0.13004,1
2,Kmeans,0.186018,0
2,Kmeans,0.076208,1
2,Kmeans,0.109684,1
2,Kmeans,0.162936,0
2,Kmeans,0.216162,0
2,Kmeans,0.160586,0
2,Kmeans,0.096816,0
2,Kmeans,0.179216,0
2,Kmeans,0.18612,0
2,Kmeans,0.158635,0
2,Kmeans,0.187619,0
2,Kmeans,0.113439,0
2,Kmeans,0.028585,0
2,Kmeans,0.227255,0
2,Kmeans,0.212742,0
2,Kmeans,0.174746,0
2,Kmeans,0.051707,1
2,Kmeans,0.182336,0
2,Kmeans,0.148043,0
2,Kmeans,0.140977,0
2,Kmeans,0.019481,0
2,Kmeans,0.028782,1
2,Kmeans,0.046518,1
2,Kmeans,0.093273,0
2,Kmeans,0.235426,0
2,Kmeans,0.069145,1
2,Kmeans,0.050315,1
2,Kmeans,0.203107,0
2,Kmeans,0.071749,1
2,Kmeans,0.02859,1
2,Kmeans,0.225157,0
2,Kmeans,0.053015,1
2,Kmeans,0.0966,1
2,Kmeans,0.056345,1
2,Kmeans,0.049675,1
2,Kmeans,0.225168,0
2,Kmeans,0.08982,1
2,Kmeans,0.122434,1
2,Kmeans,0.12364,1
2,Kmeans,0.10026,0
2,Kmeans,0.219923,0
2,Kmeans,0.18623,0
2,Kmeans,0.071811,1
2,Kmeans,0.108577,0
2,Kmeans,0.205266,0
2,Kmeans,0.063946,1
2,Kmeans,0.111425,0
2,Kmeans,0.223348,0
2,Kmeans,0.175906,0
2,Kmeans,0.194034,0
2,Kmeans,0.21916,0
2,Kmeans,0.107147,1
2,Kmeans,0.098464,0
2,Kmeans,0.171018,0
2,Kmeans,0.204486,0
2,Kmeans,0.075991,1
2,Kmeans,0.197803,0
2,Kmeans,0.079317,1
2,Kmeans,0.096342,1
2,Kmeans,0.076236,1
2,Kmeans,0.13002,0
2,Kmeans,0.109237,1
2,Kmeans,0.058041,0
2,Kmeans,0.062449,0
2,Kmeans,0.221623,0
2,Kmeans,0.180371,0
2,Kmeans,0.149749,0
2,Kmeans,0.181769,0
2,Kmeans,0.03096,0
2,Kmeans,0.206399,0
2,Kmeans,0.016643,1
2,Kmeans,0.182327,0
2,Kmeans,0.092469,1
2,Kmeans,0.143495,0
2,Kmeans,0.099199,1
2,Kmeans,0.222465,0
2,Kmeans,0.113434,0
2,Kmeans,0.200514,0
2,Kmeans,0.116667,1
2,Kmeans,0.098943,1
2,Kmeans,0.227881,0
2,Kmeans,0.167317,0
2,Kmeans,0.013588,1
2,Kmeans,0.169858,0
2,Kmeans,0.048692,1
2,Kmeans,0.223449,0
2,Kmeans,0.144143,0
2,Kmeans,0.107062,1
2,Kmeans,0.109793,0
2,Kmeans,0.088825,0
2,Kmeans,0.145339,0
2,Kmeans,0.109752,1
2,Kmeans,0.180224,0
2,Kmeans,0.191333,0
2,Kmeans,0.061817,0
2,Kmeans,0.079213,0
2,Kmeans,0.214139,0
2,Kmeans,0.224839,0
2,Kmeans,0.194064,0
2,Kmeans,0.017272,1
2,Kmeans,0.15574,0
2,Kmeans,0.204998,0
2,Kmeans,0.065315,0
2,Kmeans,0.156834,0
2,Kmeans,0.030159,1
2,Kmeans,0.157894,0
2,Kmeans,0.198048,0
2,Kmeans,0.074481,1
2,Kmeans,0.155418,0
2,Kmeans,0.219993,0
2,Kmeans,0.204988,0
2,Kmeans,0.138917,0
2,Kmeans,0.218013,0
2,Kmeans,0.221023,0
2,Kmeans,0.097444,1
2,Kmeans,0.194107,0
2,Kmeans,0.02559,0
2,Kmeans,0.102267,0
2,Kmeans,0.110403,1
2,Kmeans,0.101071,1
2,Kmeans,0.150748,0
2,Kmeans,0.13154,0
2,Kmeans,0.114111,1
2,Kmeans,0.16701,0
2,Kmeans,0.120999,0
2,Kmeans,0.177056,0
2,Kmeans,0.115365,1
2,Kmeans,0.104701,0
2,Kmeans,0.079609,1
2,Kmeans,0.091455,1
2,Kmeans,0.180288,0
2,Kmeans,0.241048,0
2,Kmeans,0.114269,0
2,Kmeans,0.189015,0
2,Kmeans,0.097689,0
2,Kmeans,0.195405,0
2,Kmeans,0.005694,1
2,Kmeans,0.155221,0
2,Kmeans,0.119261,0
2,Kmeans,0.000368,1
2,Kmeans,0.154747,0
2,Kmeans,0.192209,0
2,Kmeans,0.103623,1
2,Kmeans,0.228097,0
2,Kmeans,0.155729,0
2,Kmeans,0.192204,0
2,Kmeans,0.155085,0
2,Kmeans,0.141219,0
2,Kmeans,0.079314,1
2,Kmeans,0.09154,0
2,Kmeans,0.182207,0
2,Kmeans,0.094506,1
2,Kmeans,0.101194,1
2,Kmeans,0.133657,1
2,Kmeans,0.195217,0
2,Kmeans,0.101443,1
2,Kmeans,0.053376,1
2,Kmeans,0.096344,1
2,Kmeans,0.212358,0
2,Kmeans,0.10684,1
2,Kmeans,0.090905,0
2,Kmeans,0.13849,0
2,Kmeans,0.181244,0
2,Kmeans,0.207037,0
2,Kmeans,0.153062,0
2,Kmeans,0.209097,0
2,Kmeans,0.033111,1
2,Kmeans,0.207509,0
2,Kmeans,0.096942,1
2,Kmeans,0.23672,0
2,Kmeans,0.05837,1
2,Kmeans,0.16622,0
2,Kmeans,0.038758,1
2,Kmeans,0.119013,1
2,Kmeans,0.170656,0
2,Kmeans,0.098494,1
2,Kmeans,0.06223,1
2,Kmeans,0.220621,0
2,Kmeans,0.17415,0
2,Kmeans,0.235857,0
2,Kmeans,0.061136,0
2,Kmeans,0.106014,0
2,Kmeans,0.230367,0
2,Kmeans,0.211139,0
2,Kmeans,0.21496,0
2,Kmeans,0.111249,1
2,Kmeans,0.239901,0
2,Kmeans,0.105305,0
2,Kmeans,0.011597,1
2,Kmeans,0.092255,1
2,Kmeans,0.159061,0
2,Kmeans,0.167779,0
2,Kmeans,0.086678,1
2,Kmeans,0.221694,0
2,Kmeans,-0.000341,1
2,Kmeans,0.214687,0
2,Kmeans,0.001248,1
2,Kmeans,0.161886,0
2,Kmeans,0.199528,0
2,Kmeans,0.151562,0
2,Kmeans,0.162368,0
2,Kmeans,0.051029,1
2,Kmeans,0.171752,0
2,Kmeans,0.177117,0
2,Kmeans,0.056075,1
2,Kmeans,0.149391,0
2,Kmeans,0.078736,1
2,Kmeans,0.107934,1
2,Kmeans,0.117275,1
2,Kmeans,0.161897,0
2,Kmeans,0.123767,0
2,Kmeans,0.109089,1
2,Kmeans,0.167374,0
2,Kmeans,0.20098,0
2,Kmeans,0.127616,0
2,Kmeans,0.093586,0
2,Kmeans,0.182427,0
2,Kmeans,0.045908,1
2,Kmeans,0.116598,0
2,Kmeans,0.219942,0
2,Kmeans,0.179926,0
2,Kmeans,0.233379,0
2,Kmeans,0.106941,0
2,Kmeans,0.096837,1
2,Kmeans,0.040684,1
2,Kmeans,0.115703,1
2,Kmeans,0.151369,0
2,Kmeans,0.10763,0
2,Kmeans,0.027145,1
2,Kmeans,0.073484,1
2,Kmeans,0.016292,1
2,Kmeans,0.123228,1
2,Kmeans,0.045946,1
2,Kmeans,0.10795,0
2,Kmeans,0.213813,0
2,Kmeans,0.072344,1
2,Kmeans,0.103945,0
2,Kmeans,0.230921,0
2,Kmeans,0.090616,1
2,Kmeans,0.095349,0
2,Kmeans,0.137692,0
2,Kmeans,0.006498,0
2,Kmeans,0.18208,0
2,Kmeans,0.245393,0
2,Kmeans,0.097075,1
2,Kmeans,0.089465,1
2,Kmeans,0.109703,1
2,Kmeans,0.078689,1
2,Kmeans,0.079041,1
2,Kmeans,0.189914,0
2,Kmeans,0.221656,0
2,Kmeans,0.008176,0
2,Kmeans,0.105893,1
2,Kmeans,0.125453,1
2,Kmeans,0.17783,0
2,Kmeans,0.043394,0
2,Kmeans,0.166519,0
2,Kmeans,0.057195,1
2,Kmeans,0.144006,0
2,Kmeans,0.134608,0
2,Kmeans,0.06479,1
2,Kmeans,0.064453,1
2,Kmeans,0.193761,0
2,Kmeans,0.040523,1
2,Kmeans,0.163363,0
2,Kmeans,0.204057,0
2,Kmeans,0.103774,0
2,Kmeans,0.141634,0
2,Kmeans,0.199037,0
2,Kmeans,0.128687,0
2,Kmeans,0.192085,0
2,Kmeans,0.081456,0
2,Kmeans,0.090771,0
2,Kmeans,0.096349,0
2,Kmeans,0.163259,0
2,Kmeans,0.010045,0
2,Kmeans,0.06694,1
2,Kmeans,0.180913,0
2,Kmeans,0.128688,0
2,Kmeans,0.171526,0
2,Kmeans,0.117854,0
2,Kmeans,0.197274,0
2,Kmeans,0.154773,0
2,Kmeans,0.075617,0
2,Kmeans,0.079903,1
2,Kmeans,0.113407,1
2,Kmeans,0.193209,0
2,Kmeans,0.227813,0
2,Kmeans,0.190854,0
2,Kmeans,0.062923,0
2,Kmeans,0.192816,0
2,Kmeans,0.081821,0
2,Kmeans,0.214407,0
2,Kmeans,0.207824,0
2,Kmeans,0.182383,0
2,Kmeans,0.091939,0
2,Kmeans,0.193181,0
2,Kmeans,0.169137,0
2,Kmeans,0.159701,0
2,Kmeans,0.097021,1
2,Kmeans,0.188809,0
2,Kmeans,0.180502,0
2,Kmeans,0.181524,0
2,Kmeans,0.119119,1
2,Kmeans,0.103916,0
2,Kmeans,0.076691,0
2,Kmeans,0.076503,1
2,Kmeans,0.210105,0
2,Kmeans,0.11851,0
2,Kmeans,0.18134,0
2,Kmeans,0.118585,1
2,Kmeans,0.149502,0
2,Kmeans,0.168007,0
2,Kmeans,0.19984,0
2,Kmeans,0.243537,0
2,Kmeans,0.145989,0
2,Kmeans,0.189388,0
2,Kmeans,0.141376,0
2,Kmeans,0.184795,0
2,Kmeans,0.17012,0
2,Kmeans,0.195363,0
2,Kmeans,0.149984,0
2,Kmeans,0.199376,0
2,Kmeans,0.09792,1
2,Kmeans,0.082778,0
2,Kmeans,0.194212,0
2,Kmeans,0.038196,0
2,Kmeans,0.043221,1
2,Kmeans,0.094092,0
2,Kmeans,0.123843,0
2,Kmeans,0.158302,0
2,Kmeans,0.099936,1
2,Kmeans,0.131316,0
2,Kmeans,0.072004,1
2,Kmeans,0.209859,0
2,Kmeans,0.043363,0
2,Kmeans,0.214423,0
2,Kmeans,0.215914,0
2,Kmeans,0.144079,0
2,Kmeans,0.180132,0
2,Kmeans,0.222693,0
2,Kmeans,0.124215,1
2,Kmeans,0.211592,0
2,Kmeans,0.221216,0
2,Kmeans,0.200223,0
2,Kmeans,0.053579,1
2,Kmeans,0.183151,0
2,Kmeans,0.062207,1
2,Kmeans,0.125536,0
2,Kmeans,0.019611,1
2,Kmeans,0.042335,0
2,Kmeans,0.222017,0
2,Kmeans,0.18462,0
2,Kmeans,0.212911,0
2,Kmeans,0.207231,0
2,Kmeans,0.101501,1
2,Kmeans,0.191247,0
2,Kmeans,0.115282,1
2,Kmeans,0.060879,1
2,Kmeans,0.179714,0
2,Kmeans,0.189351,0
2,Kmeans,0.183675,0
2,Kmeans,0.073568,1
2,Kmeans,0.07155,1
2,Kmeans,0.066053,1
2,Kmeans,0.155385,0
2,Kmeans,0.047605,0
2,Kmeans,0.169606,0
2,Kmeans,0.227094,0
2,Kmeans,0.218702,0
2,Kmeans,0.127433,0
2,Kmeans,0.156771,0
2,Kmeans,0.11753,1
2,Kmeans,0.211592,0
2,Kmeans,0.197188,0
2,Kmeans,0.215693,0
2,Kmeans,0.048683,1
2,Kmeans,0.149942,0
2,Kmeans,0.118744,0
2,Kmeans,0.056695,1
2,Kmeans,0.038055,1
2,Kmeans,0.080862,0
2,Kmeans,0.125759,1
2,Kmeans,0.185164,0
2,Kmeans,0.204681,0
2,Kmeans,0.13149,0
2,Kmeans,0.204684,0
2,Kmeans,0.12063,1
2,Kmeans,0.108236,1
2,Kmeans,0.189689,0
2,Kmeans,0.211768,0
2,Kmeans,0.203405,0
2,Kmeans,0.08034,1
2,Kmeans,0.130745,1
2,Kmeans,0.222732,0
2,Kmeans,0.0408,0
2,Kmeans,0.164167,0
2,Kmeans,0.236665,0
2,Kmeans,0.049798,1
2,Kmeans,0.147555,0
2,Kmeans,0.223024,0
2,Kmeans,0.18637,0
2,Kmeans,0.192171,0
2,Kmeans,0.059161,0
2,Kmeans,0.180855,0
2,Kmeans,0.174723,0
2,Kmeans,0.087903,1
2,Kmeans,0.082773,0
2,Kmeans,0.176174,0
2,Kmeans,0.110621,0
2,Kmeans,0.223491,0
2,Kmeans,0.165061,0
2,Kmeans,0.113771,1
2,Kmeans,0.048603,1
2,Kmeans,0.149081,0
2,Kmeans,0.200567,0
2,GMM,0.173149,0
2,GMM,0.176645,0
2,GMM,0.118877,0
2,GMM,0.145801,0
2,GMM,0.054713,1
2,GMM,0.215727,0
2,GMM,0.165858,0
2,GMM,0.212174,0
2,GMM,0.185347,0
2,GMM,0.112804,1
2,GMM,0.072916,1
2,GMM,0.220698,0
2,GMM,0.178145,0
2,GMM,0.092698,0
2,GMM,0.160882,0
2,GMM,0.184129,0
2,GMM,0.075686,1
2,GMM,0.057273,1
2,GMM,0.073753,1
2,GMM,0.216287,0
2,GMM,0.101453,0
2,GMM,0.08141,1
2,GMM,0.055568,1
2,GMM,0.214713,0
2,GMM,0.047504,1
2,GMM,0.089659,1
2,GMM,0.111926,1
2,GMM,0.104624,1
2,GMM,0.042574,1
2,GMM,0.177949,0
2,GMM,0.196226,0
2,GMM,0.107653,1
2,GMM,0.109929,1
2,GMM,0.094224,1
2,GMM,0.218971,0
2,GMM,0.118178,0
2,GMM,0.207676,0
2,GMM,0.105762,1
2,GMM,0.028969,1
2,GMM,0.137596,0
2,GMM,0.097124,1
2,GMM,0.14399,0
2,GMM,0.07633,0
2,GMM,0.040384,1
2,GMM,0.096473,0
2,GMM,0.05586,1
2,GMM,0.20652,0
2,GMM,0.171567,0
2,GMM,0.13833,0
2,GMM,0.166049,0
2,GMM,0.192338,0
2,GMM,0.194801,0
2,GMM,0.231759,0
2,GMM,0.212972,0
2,GMM,0.174855,0
2,GMM,0.181267,0
2,GMM,0.079996,1
2,GMM,0.15753,0
2,GMM,0.092106,0
2,GMM,0.193332,0
2,GMM,0.109836,0
2,GMM,0.218182,0
2,GMM,0.208574,0
2,GMM,0.130437,1
2,GMM,0.172536,0
2,GMM,0.243657,0
2,GMM,0.144373,0
2,GMM,0.102512,0
2,GMM,0.175025,0
2,GMM,0.204543,0
2,GMM,0.11043,0
2,GMM,0.098009,1
2,GMM,0.126343,1
2,GMM,0.063558,1
2,GMM,0.216112,0
2,GMM,0.199938,0
2,GMM,0.04161,1
2,GMM,0.092934,0
2,GMM,0.016751,1
2,GMM,0.036816,1
2,GMM,0.188722,0
2,GMM,0.198628,0
2,GMM,0.039659,1
2,GMM,0.09768,1
2,GMM,0.198891,0
2,GMM,0.095118,1
2,GMM,0.165567,0
2,GMM,0.221544,0
2,GMM,0.162556,0
2,GMM,0.056267,1
2,GMM,0.207149,0
2,GMM,0.083257,1
2,GMM,0.226447,0
2,GMM,0.155467,0
2,GMM,0.171025,0
2,GMM,0.122566,0
2,GMM,0.092952,1
2,GMM,0.198384,0
2,GMM,0.051407,1
2,GMM,0.092323,0
2,GMM,0.122362,0
2,GMM,0.099395,0
2,GMM,0.117028,1
2,GMM,0.194212,0
2,GMM,0.073008,1
2,GMM,0.121379,1
2,GMM,0.175584,0
2,GMM,0.173419,0
2,GMM,0.128975,0
2,GMM,0.206308,0
2,GMM,0.102657,1
2,GMM,0.201066,0
2,GMM,0.117916,1
2,GMM,0.196124,0
2,GMM,0.19063,0
2,GMM,0.044933,1
2,GMM,0.143242,0
2,GMM,0.06022,1
2,GMM,0.208854,0
2,GMM,0.079477,1
2,GMM,0.213003,0
2,GMM,0.102264,0
2,GMM,0.073148,0
2,GMM,0.104597,1
2,GMM,0.087178,1
2,GMM,0.231044,0
2,GMM,0.044004,1
2,GMM,0.073565,1
2,GMM,0.071794,0
2,GMM,0.158079,0
2,GMM,0.157316,0
2,GMM,0.165974,0
2,GMM,0.223205,0
2,GMM,0.093795,0
2,GMM,0.093909,0
2,GMM,0.167779,0
2,GMM,0.206659,0
2,GMM,0.080588,0
2,GMM,0.159544,0
2,GMM,0.020836,1
2,GMM,0.102047,0
2,GMM,0.22329,0
2,GMM,0.067812,1
2,GMM,0.189178,0
2,GMM,0.194548,0
2,GMM,0.181639,0
2,GMM,0.112299,0
2,GMM,0.183961,0
2,GMM,0.186135,0
2,GMM,0.157185,0
2,GMM,0.071261,1
2,GMM,0.203821,0
2,GMM,0.048219,1
2,GMM,0.195494,0
2,GMM,0.083838,0
2,GMM,0.154889,0
2,GMM,0.168304,0
2,GMM,0.195153,0
2,GMM,0.113482,1
2,GMM,0.142263,0
2,GMM,0.134989,0
2,GMM,0.181149,0
2,GMM,0.169355,0
2,GMM,0.2323,0
2,GMM,0.071589,1
2,GMM,0.174398,0
2,GMM,0.166492,0
2,GMM,0.199193,0
2,GMM,0.218135,0
2,GMM,0.11373,0
2,GMM,0.102914,0
2,GMM,0.059297,1
2,GMM,0.014531,1
2,GMM,0.077145,0
2,GMM,0.049367,1
2,GMM,0.18931,0
2,GMM,0.163183,0
2,GMM,0.083681,1
2,GMM,0.076556,1
2,GMM,0.195423,0
2,GMM,0.04425,1
2,GMM,0.072071,1
2,GMM,0.213713,0
2,GMM,0.123061,1
2,GMM,0.196431,0
2,GMM,0.10382,1
2,GMM,0.1097,0
2,GMM,0.059111,1
2,GMM,0.139132,0
2,GMM,0.237008,0
2,GMM,0.140841,0
2,GMM,0.138044,0
2,GMM,0.090693,0
2,GMM,0.060504,0
2,GMM,0.10257,1
2,GMM,0.198773,0
2,GMM,0.030634,1
2,GMM,0.202959,0
2,GMM,0.134804,0
2,GMM,0.061709,0
2,GMM,0.002075,1
2,GMM,0.109185,0
2,GMM,0.184246,0
2,GMM,0.126086,1
2,GMM,0.042344,1
2,GMM,0.058944,1
2,GMM,0.009094,0
2,GMM,0.10336,1
2,GMM,0.171381,0
2,GMM,0.216701,0
2,GMM,0.203228,0
2,GMM,0.081483,1
2,GMM,0.123189,1
2,GMM,0.039225,1
2,GMM,0.103747,0
2,GMM,0.168223,0
2,GMM,0.114122,1
2,GMM,0.167333,0
2,GMM,0.17239,0
2,GMM,0.078369,1
2,GMM,0.05742,1
2,GMM,0.179061,0
2,GMM,0.170851,0
2,GMM,0.021398,1
2,GMM,0.036158,1
2,GMM,0.196418,0
2,GMM,0.111431,1
2,GMM,0.098307,0
2,GMM,0.069945,1
2,GMM,0.052337,1
2,GMM,0.13004,1
2,GMM,0.186018,0
2,GMM,0.076208,1
2,GMM,0.109684,1
2,GMM,0.162936,0
2,GMM,0.216162,0
2,GMM,0.160586,0
2,GMM,0.096816,0
2,GMM,0.179216,0
2,GMM,0.18612,0
2,GMM,0.158635,0
2,GMM,0.187619,0
2,GMM,0.113439,0
2,GMM,0.028585,0
2,GMM,0.227255,0
2,GMM,0.212742,0
2,GMM,0.174746,0
2,GMM,0.051707,1
2,GMM,0.182336,0
2,GMM,0.148043,0
2,GMM,0.140977,0
2,GMM,0.019481,0
2,GMM,0.028782,1
2,GMM,0.046518,1
2,GMM,0.093273,0
2,GMM,0.235426,0
2,GMM,0.069145,1
2,GMM,0.050315,1
2,GMM,0.203107,0
2,GMM,0.071749,1
2,GMM,0.02859,1
2,GMM,0.225157,0
2,GMM,0.053015,1
2,GMM,0.0966,1
2,GMM,0.056345,1
2,GMM,0.049675,1
2,GMM,0.225168,0
2,GMM,0.08982,1
2,GMM,0.122434,1
2,GMM,0.12364,1
2,GMM,0.10026,0
2,GMM,0.219923,0
2,GMM,0.18623,0
2,GMM,0.071811,1
2,GMM,0.108577,0
2,GMM,0.205266,0
2,GMM,0.063946,1
2,GMM,0.111425,0
2,GMM,0.223348,0
2,GMM,0.175906,0
2,GMM,0.194034,0
2,GMM,0.21916,0
2,GMM,0.107147,1
2,GMM,0.098464,0
2,GMM,0.171018,0
2,GMM,0.204486,0
2,GMM,0.075991,1
2,GMM,0.197803,0
2,GMM,0.079317,1
2,GMM,0.096342,1
2,GMM,0.076236,1
2,GMM,0.13002,0
2,GMM,0.109237,1
2,GMM,0.058041,0
2,GMM,0.062449,0
2,GMM,0.221623,0
2,GMM,0.180371,0
2,GMM,0.149749,0
2,GMM,0.181769,0
2,GMM,0.03096,0
2,GMM,0.206399,0
2,GMM,0.016643,1
2,GMM,0.182327,0
2,GMM,0.092469,1
2,GMM,0.143495,0
2,GMM,0.099199,1
2,GMM,0.222465,0
2,GMM,0.113434,0
2,GMM,0.200514,0
2,GMM,0.116667,1
2,GMM,0.098943,1
2,GMM,0.227881,0
2,GMM,0.167317,0
2,GMM,0.013588,1
2,GMM,0.169858,0
2,GMM,0.048692,1
2,GMM,0.223449,0
2,GMM,0.144143,0
2,GMM,0.107062,1
2,GMM,0.109793,0
2,GMM,0.088825,0
2,GMM,0.145339,0
2,GMM,0.109752,1
2,GMM,0.180224,0
2,GMM,0.191333,0
2,GMM,0.061817,0
2,GMM,0.079213,0
2,GMM,0.214139,0
2,GMM,0.224839,0
